MaterialsName                 10.0kPa        100.0kPa       
str_m1_o10_o16_pcu_s_ID_212   -1.2281        0.0000         
str_m1_o10_o16_pcu_s_ID_213   -0.4833        -3.1854        
str_m1_o10_o16_pcu_s_ID_214   -0.9476        -2.5619        
str_m1_o10_o16_pcu_s_ID_215   -1.1792        -0.9849        
str_m1_o10_o16_pcu_s_ID_216   -1.1761        -2.5752        
str_m1_o10_o16_pcu_s_ID_217   -2.2363        0.0000         
str_m1_o10_o16_pcu_s_ID_218   -3.5362        -0.9950        
str_m1_o10_o16_pcu_s_ID_219   -2.3287        -1.7536        
str_m1_o10_o16_pcu_s_ID_22    -1.9912        -1.0281        
str_m1_o10_o16_pcu_s_ID_220   -2.2924        -1.5709        
str_m1_o10_o16_pcu_s_ID_221   -0.7683        -2.6761        
str_m1_o10_o16_pcu_s_ID_222   -2.0684        -7.5017        
str_m1_o10_o16_pcu_s_ID_223   -0.3703        -5.4473        
str_m1_o10_o16_pcu_s_ID_224   -0.9867        -0.8750        
str_m1_o10_o16_pcu_s_ID_225   -1.5472        -0.6001        
str_m1_o10_o16_pcu_s_ID_226   -2.5798        -2.2154        
str_m1_o10_o16_pcu_s_ID_227   -1.1663        -1.1605        
str_m1_o10_o16_pcu_s_ID_228   -2.1427        -2.4940        
str_m1_o10_o16_pcu_s_ID_229   -1.3247        -2.0747        
str_m1_o10_o16_pcu_s_ID_23    -0.6354        -1.3779        
str_m1_o10_o16_pcu_s_ID_230   -1.0291        -1.1297        
str_m1_o10_o16_pcu_s_ID_231   -1.8435        -2.5233        
str_m1_o10_o16_pcu_s_ID_232   -1.9736        -0.3872        
str_m1_o10_o16_pcu_s_ID_233   -1.9882        -0.9526        
str_m1_o10_o16_pcu_s_ID_234   0.0000         -0.9310        
str_m1_o10_o16_pcu_s_ID_235   -1.9774        -9.9217        
str_m1_o10_o16_pcu_s_ID_236   0.0000         -1.0912        
str_m1_o10_o16_pcu_s_ID_237   -1.5551        -3.4208        
str_m1_o10_o16_pcu_s_ID_238   -2.2748        -5.3276        
str_m1_o10_o16_pcu_s_ID_239   -2.4868        -2.6817        
str_m1_o10_o16_pcu_s_ID_24    -1.0642        -4.1725        
str_m1_o10_o16_pcu_s_ID_240   -1.8972        -5.5524        
str_m1_o10_o16_pcu_s_ID_241   -5.8816        -20.1236       
str_m1_o10_o16_pcu_s_ID_242   -2.5176        -2.6144        
str_m1_o10_o16_pcu_s_ID_243   -0.5664        -2.9914        
str_m1_o10_o16_pcu_s_ID_244   -0.2737        -1.5206        
str_m1_o10_o16_pcu_s_ID_245   -1.8069        -1.6492        
str_m1_o10_o16_pcu_s_ID_246   -1.1403        -10.2050       
str_m1_o10_o16_pcu_s_ID_247    NULL   -68.9787       
str_m1_o10_o16_pcu_s_ID_248   -1.1534        -1.0992        
str_m1_o10_o16_pcu_s_ID_249   -1.1957        -1.6028        
str_m1_o10_o16_pcu_s_ID_25    -2.2647        -3.6125        
str_m1_o10_o16_pcu_s_ID_250   -2.6363        -2.2406        
str_m1_o10_o16_pcu_s_ID_251   -1.4414        -5.0907        
str_m1_o10_o16_pcu_s_ID_252   -1.2344        -2.0517        
str_m1_o10_o16_pcu_s_ID_253   -2.5308        -4.0869        
str_m1_o10_o16_pcu_s_ID_254   -277.4209      -297.4213      
str_m1_o10_o16_pcu_s_ID_255   -2.7098        -3.3287        
str_m1_o10_o16_pcu_s_ID_256   0.0000         -5.7785        
str_m1_o10_o16_pcu_s_ID_257   -1.8515        -2.6121        
str_m1_o10_o16_pcu_s_ID_258   -1.1811        -3.5255        
str_m1_o10_o16_pcu_s_ID_259   -0.9363        -0.7842        
str_m1_o10_o16_pcu_s_ID_26    0.0000         -0.9713        
str_m1_o10_o16_pcu_s_ID_260   -1.8528        -1.1856        
str_m1_o10_o16_pcu_s_ID_261   -2.2784        -1.1982        
str_m1_o10_o16_pcu_s_ID_262   -0.3579        -1.6085        
str_m1_o10_o16_pcu_s_ID_263   -0.6980        -2.1581        
str_m1_o10_o16_pcu_s_ID_264   -3.6708        -1.2435        
str_m1_o10_o16_pcu_s_ID_27    -0.9070        -5.5515        
str_m1_o10_o16_pcu_s_ID_28    -0.6555        -3.7079        
str_m1_o10_o16_pcu_s_ID_29    -2.0368        -2.1118        
str_m1_o10_o16_pcu_s_ID_3     -2.8311        -2.8299        
str_m1_o10_o16_pcu_s_ID_30    -1.7712        -0.7677        
str_m1_o10_o16_pcu_s_ID_31    -1.9738        -0.8879        
str_m1_o10_o16_pcu_s_ID_32    -3.3093        -3.7738        
str_m1_o10_o16_pcu_s_ID_33    -1.5018        -0.4945        
str_m1_o10_o16_pcu_s_ID_34    0.0000         -6.1390        
str_m1_o10_o16_pcu_s_ID_35    -2.6017        0.0000         
str_m1_o10_o16_pcu_s_ID_36    -1.6327        -2.1697        
str_m1_o10_o16_pcu_s_ID_37    -0.7050        -0.2703        
str_m1_o10_o16_pcu_s_ID_38    -0.3225        -1.8871        
str_m1_o10_o16_pcu_s_ID_39    -0.4858        -5.0533        
str_m1_o10_o16_pcu_s_ID_4     0.0000         -2.0606        
str_m1_o10_o16_pcu_s_ID_40    -1.0790        -2.7787        
str_m1_o10_o16_pcu_s_ID_41    -0.4065        0.0000         
str_m1_o10_o16_pcu_s_ID_42    -1.3556        -3.3549        
str_m1_o10_o16_pcu_s_ID_43    -1.9748        -1.9762        
str_m1_o10_o16_pcu_s_ID_44    -48.9682       -63.6809       
str_m1_o10_o16_pcu_s_ID_45    -1.7777        0.0000         
str_m1_o10_o16_pcu_s_ID_46    -1.5154        -1.2400        
str_m1_o10_o16_pcu_s_ID_47    -0.9053        -0.8268        
str_m1_o10_o16_pcu_s_ID_48    -0.4278        -4.7491        
str_m1_o10_o16_pcu_s_ID_49    -0.5789        -0.7475        
str_m1_o10_o16_pcu_s_ID_5     -1.5884        0.0000         
str_m1_o10_o16_pcu_s_ID_50    -1.6400        -5.5005        
str_m1_o10_o16_pcu_s_ID_51    -1.0912        -5.1771        
str_m1_o10_o16_pcu_s_ID_52    -1.9507        -1.9567        
str_m1_o10_o16_pcu_s_ID_53    -0.3837        -1.4754        
str_m1_o10_o16_pcu_s_ID_54    -2.0583        -18.0872       
str_m1_o10_o16_pcu_s_ID_55    -1.3648        -2.0516        
str_m1_o10_o16_pcu_s_ID_56    -0.3879        -1.1414        
str_m1_o10_o16_pcu_s_ID_57    -2.3645        0.0000         
str_m1_o10_o16_pcu_s_ID_58    -1.3309        -3.6678        
str_m1_o10_o16_pcu_s_ID_59    -1.1567        0.0000         
str_m1_o10_o16_pcu_s_ID_6     -2.8531        -1.7073        
str_m1_o10_o16_pcu_s_ID_60    -0.3468        -0.4383        
str_m1_o10_o16_pcu_s_ID_61    -1.3383        -1.5010        
str_m1_o10_o16_pcu_s_ID_62    -0.7291        -1.4164        
str_m1_o10_o16_pcu_s_ID_63    -2.0987        -3.2553        
str_m1_o10_o16_pcu_s_ID_64    -1.5554        -4.8684        
str_m1_o10_o16_pcu_s_ID_65    -1.0190        -10.6391       
str_m1_o10_o16_pcu_s_ID_66    -2.3051        0.0000         
str_m1_o10_o16_pcu_s_ID_67    -0.7378        -0.6396        
str_m1_o10_o16_pcu_s_ID_68    -0.4366        -1.4001        
str_m1_o10_o16_pcu_s_ID_69    -0.3868        -5.6283        
str_m1_o10_o16_pcu_s_ID_7     -2.2558        -2.1124        
str_m1_o10_o16_pcu_s_ID_70    -2.5704        -0.4751        
str_m1_o10_o16_pcu_s_ID_71    -1.0631        -1.2487        
str_m1_o10_o16_pcu_s_ID_72    -1.8019        -2.7484        
str_m1_o10_o16_pcu_s_ID_73    -0.9197        -1.7291        
str_m1_o10_o16_pcu_s_ID_74    -0.4437        0.0000         
str_m1_o10_o16_pcu_s_ID_75    -1.3597        -1.4197        
str_m1_o10_o16_pcu_s_ID_76    -2.2121        0.0000         
str_m1_o10_o16_pcu_s_ID_77    -1.7998        -4.8878        
str_m1_o10_o16_pcu_s_ID_78    -2.6870        -0.6032        
str_m1_o10_o16_pcu_s_ID_79    -2.9310        -5.3088        
str_m1_o10_o16_pcu_s_ID_8     -1.4892        -1.9270        
