MaterialsName                 0.01kPa        0.1kPa         
str_m1_o10_o16_pcu_s_ID_47    -5.1202        -24.3407       
str_m1_o10_o16_pcu_s_ID_48    -10.5589       -28.0840       
str_m1_o10_o16_pcu_s_ID_49    -2.0409        -12.1679       
str_m1_o10_o16_pcu_s_ID_5     -16.2499       -37.0998       
str_m1_o10_o16_pcu_s_ID_50    -6.7008        -23.7660       
str_m1_o10_o16_pcu_s_ID_51    -5.0707        -21.1521       
str_m1_o10_o16_pcu_s_ID_52    -16.1300       -35.9215       
str_m1_o10_o16_pcu_s_ID_53    -1.7029        -9.8559        
str_m1_o10_o16_pcu_s_ID_54    -11.6597       -37.5932       
str_m1_o10_o16_pcu_s_ID_55    -5.6103        -25.8088       
str_m1_o10_o16_pcu_s_ID_56    -8.0603        -28.1438       
str_m1_o10_o16_pcu_s_ID_57    -29.1539       -44.4454       
str_m1_o10_o16_pcu_s_ID_58    -2.9009        -13.2437       
str_m1_o10_o16_pcu_s_ID_59    -11.8207       -33.1894       
str_m1_o10_o16_pcu_s_ID_6     -4.3049        -17.3263       
str_m1_o10_o16_pcu_s_ID_60    -4.4598        -17.7599       
str_m1_o10_o16_pcu_s_ID_61    -2.7833        -12.3617       
str_m1_o10_o16_pcu_s_ID_62    -0.3097        -10.5895       
str_m1_o10_o16_pcu_s_ID_63    -6.5247        -20.7595       
str_m1_o10_o16_pcu_s_ID_64    -3.8753        -17.0531       
str_m1_o10_o16_pcu_s_ID_65    -4.5956        -16.2142       
str_m1_o10_o16_pcu_s_ID_66    -8.1657        -23.9602       
str_m1_o10_o16_pcu_s_ID_67    -2.4755        -13.6520       
str_m1_o10_o16_pcu_s_ID_68    -7.1678        -24.1448       
str_m1_o10_o16_pcu_s_ID_69    -2.5208        -8.9393        
str_m1_o10_o16_pcu_s_ID_7     -4.5874        -19.0866       
str_m1_o10_o16_pcu_s_ID_70    -2.2414        -10.6059       
str_m1_o10_o16_pcu_s_ID_71    -2.5098        -9.6088        
str_m1_o10_o16_pcu_s_ID_72    -2.0594        -12.9607       
str_m1_o10_o16_pcu_s_ID_73    -2.8426        -9.6541        
str_m1_o10_o16_pcu_s_ID_74    -13.6207       -33.8100       
str_m1_o10_o16_pcu_s_ID_75    -2.0092        -6.7309        
str_m1_o10_o16_pcu_s_ID_76    -18.4167       -39.5303       
str_m1_o10_o16_pcu_s_ID_77    -1.2511        -13.2741       
str_m1_o10_o16_pcu_s_ID_78    -4.4538        -17.7416       
str_m1_o10_o16_pcu_s_ID_79    -4.9979        -14.3068       
str_m1_o10_o16_pcu_s_ID_8     -2.5865        -16.7912       
str_m1_o10_o16_pcu_s_ID_80    -4.3097        -16.4980       
str_m1_o10_o16_pcu_s_ID_81    -2.8912        -8.0871        
str_m1_o10_o16_pcu_s_ID_82    -6.2202        -24.0176       
str_m1_o10_o16_pcu_s_ID_83    -19.9987       -39.0509       
str_m1_o10_o16_pcu_s_ID_84    -12.3786       -34.6120       
str_m1_o10_o16_pcu_s_ID_85    -1.6823        -8.5754        
str_m1_o10_o16_pcu_s_ID_86    -5.5912        -15.1124       
str_m1_o10_o16_pcu_s_ID_87    -5.6018        -20.7416       
str_m1_o10_o16_pcu_s_ID_88    -6.4552        -24.5853       
str_m1_o10_o16_pcu_s_ID_89    -3.3708        -13.0228       
str_m1_o10_o16_pcu_s_ID_9     -6.9926        -27.2752       
str_m1_o10_o16_pcu_s_ID_90    -2.5198        -15.6196       
str_m1_o10_o16_pcu_s_ID_91    -3.6472        -16.7884       
str_m1_o10_o16_pcu_s_ID_92    -5.0763        -25.0712       
str_m1_o10_o16_pcu_s_ID_93    -56.0336       -58.0632       
str_m1_o10_o16_pcu_s_ID_94    -4.4939        -22.0157       
str_m1_o10_o16_pcu_s_ID_95    -2.0734        -6.0699        
str_m1_o10_o16_pcu_s_ID_96    -7.6116        -26.1712       
str_m1_o10_o16_pcu_s_ID_97    -2.9301        -16.6889       
str_m1_o10_o16_pcu_s_ID_98    -1.2897        -12.4186       
str_m1_o10_o16_pcu_s_ID_99    -7.7921        -25.0734       
str_m1_o10_o18_pcu_s_ID_265   -1.0797        -9.0838        
str_m1_o10_o18_pcu_s_ID_266   -2.1947        -12.2307       
str_m1_o10_o18_pcu_s_ID_267   -7.5286        -28.5858       
str_m1_o10_o18_pcu_s_ID_268   -3.4816        -15.7945       
