MaterialsName                0.01kPa        0.1kPa         
str_m3_o10_o17_pcu_s_ID_280   3.9492         15.3327        
str_m3_o10_o17_pcu_s_ID_281   2.7826         21.4502        
str_m3_o10_o17_pcu_s_ID_282   0.0056         0.1369         
str_m3_o10_o17_pcu_s_ID_283   16.7820        19.9157        
str_m3_o10_o17_pcu_s_ID_284   23.1700        32.2888        
str_m3_o10_o17_pcu_s_ID_285   15.1356        18.0691        
str_m3_o10_o17_pcu_s_ID_286   5.1891         16.2662        
str_m3_o10_o17_pcu_s_ID_287   1.7876         11.0654        
str_m3_o10_o17_pcu_s_ID_288   10.8394        17.3419        
str_m3_o10_o17_pcu_s_ID_289   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_290   0.0108         0.1241         
str_m3_o10_o17_pcu_s_ID_291   11.3153        17.9884        
str_m3_o10_o17_pcu_s_ID_292   11.9375        26.1843        
str_m3_o10_o17_pcu_s_ID_293   0.1489         0.7001         
str_m3_o10_o17_pcu_s_ID_294   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_295   0.0018         0.0103         
str_m3_o10_o17_pcu_s_ID_296   5.3743         21.6944        
str_m3_o10_o17_pcu_s_ID_297   0.0041         0.0360         
str_m3_o10_o17_pcu_s_ID_298   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_299   2.5596         24.0533        
str_m3_o10_o17_pcu_s_ID_300   0.0003         0.0010         
str_m3_o10_o17_pcu_s_ID_301   0.0001         0.0012         
str_m3_o10_o17_pcu_s_ID_302   4.8806         20.9320        
str_m3_o10_o17_pcu_s_ID_303   0.1115         0.4574         
str_m3_o10_o17_pcu_s_ID_304   12.4978        17.4493        
str_m3_o10_o17_pcu_s_ID_305   11.2735        25.4388        
str_m3_o10_o17_pcu_s_ID_306   0.0018         0.0076         
str_m3_o10_o17_pcu_s_ID_307   2.2075         12.1107        
str_m3_o10_o17_pcu_s_ID_308   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_309   13.0008        17.4970        
str_m3_o10_o17_pcu_s_ID_310   4.4068         23.0632        
str_m3_o10_o17_pcu_s_ID_311   14.3949        18.0747        
str_m3_o10_o17_pcu_s_ID_312   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_313   3.9993         15.8615        
str_m3_o10_o17_pcu_s_ID_314   2.1061         12.6507        
str_m3_o10_o17_pcu_s_ID_315   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_316   4.1291         22.7444        
str_m3_o10_o17_pcu_s_ID_317   0.2249         2.1104         
str_m3_o10_o17_pcu_s_ID_318   0.0829         2.0060         
str_m3_o10_o17_pcu_s_ID_319   3.1848         24.2362        
str_m3_o10_o17_pcu_s_ID_320   13.9902        18.8080        
str_m3_o10_o17_pcu_s_ID_321   17.1183        17.9656        
str_m3_o10_o17_pcu_s_ID_322   4.6669         16.5387        
str_m3_o10_o17_pcu_s_ID_323   16.8512        17.8610        
str_m3_o10_o17_pcu_s_ID_324   14.1959        31.5921        
str_m3_o10_o17_pcu_s_ID_325   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_326   3.2813         17.2160        
str_m3_o10_o17_pcu_s_ID_327   16.0248        30.0953        
str_m3_o10_o17_pcu_s_ID_328   5.8821         16.4160        
str_m3_o10_o17_pcu_s_ID_329   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_330   0.6867         5.7409         
str_m3_o10_o17_pcu_s_ID_331   1.3885         11.1282        
str_m3_o10_o17_pcu_s_ID_332   0.0001         0.0016         
str_m3_o10_o17_pcu_s_ID_333   7.5880         22.5354        
str_m3_o10_o17_pcu_s_ID_334   5.7421         16.3901        
