MaterialsName                9.99kPa        99.9kPa        
str_m2_o10_o16_pcu_s_ID_97    17.9567        17.9854        
str_m2_o10_o16_pcu_s_ID_98    3.0000         3.0000         
str_m2_o10_o16_pcu_s_ID_99    0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_197   33.0000         NULL   
str_m2_o10_o17_pcu_s_ID_198   36.1788        37.9923        
str_m2_o10_o17_pcu_s_ID_199   0.3045         3.6701         
str_m2_o10_o17_pcu_s_ID_200   22.8391        22.6288        
str_m2_o10_o17_pcu_s_ID_201   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_202   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_203   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_204   28.9962        31.7978        
str_m2_o10_o17_pcu_s_ID_205   18.0651        19.0893        
str_m2_o10_o17_pcu_s_ID_206   36.9913        38.7213        
str_m2_o10_o17_pcu_s_ID_207   0.0128         0.0949         
str_m2_o10_o17_pcu_s_ID_208   35.8446        36.0000        
str_m2_o10_o17_pcu_s_ID_209   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_210   12.0000        13.0000        
str_m2_o10_o17_pcu_s_ID_211   35.2991        35.9682        
str_m2_o10_o17_pcu_s_ID_212   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_213   19.6075        23.6046        
str_m2_o10_o17_pcu_s_ID_214   19.3207        20.2657        
str_m2_o10_o17_pcu_s_ID_215   18.0018        18.0165        
str_m2_o10_o17_pcu_s_ID_216   12.7890        17.5430        
str_m2_o10_o17_pcu_s_ID_217   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_218   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_219   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_220   0.0001         0.0001         
str_m2_o10_o17_pcu_s_ID_221   25.7340        31.2227        
str_m2_o10_o17_pcu_s_ID_222   16.1708        17.7757        
str_m2_o10_o17_pcu_s_ID_223   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_224   17.2635        17.9326        
str_m2_o10_o17_pcu_s_ID_225   1.6927         13.3812        
str_m2_o10_o17_pcu_s_ID_226   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_227   20.1762        28.4256        
str_m2_o10_o17_pcu_s_ID_228   35.1433        36.0000        
str_m2_o10_o17_pcu_s_ID_229   31.1589        35.2044        
str_m2_o10_o17_pcu_s_ID_230   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_231   19.6786        24.3334        
str_m2_o10_o17_pcu_s_ID_232   17.9860        18.0000        
str_m2_o10_o17_pcu_s_ID_233   17.9827        18.0000        
str_m2_o10_o17_pcu_s_ID_234   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_235   18.0000        18.0000        
