MaterialsName                9.99kPa        
str_m1_o10_o16_pcu_s_ID_251   87.2627        
str_m1_o10_o16_pcu_s_ID_252   79.9889        
str_m1_o10_o16_pcu_s_ID_253   79.6570        
str_m1_o10_o16_pcu_s_ID_254   125.0962       
str_m1_o10_o16_pcu_s_ID_255   100.9795       
str_m1_o10_o16_pcu_s_ID_256   104.9002       
str_m1_o10_o16_pcu_s_ID_257   109.5027       
str_m1_o10_o16_pcu_s_ID_258   88.1961        
str_m1_o10_o16_pcu_s_ID_259   83.1913        
str_m1_o10_o16_pcu_s_ID_26    81.4608        
str_m1_o10_o16_pcu_s_ID_260   82.7166        
str_m1_o10_o16_pcu_s_ID_261   112.3804       
str_m1_o10_o16_pcu_s_ID_262   103.7466       
str_m1_o10_o16_pcu_s_ID_263   103.8865       
str_m1_o10_o16_pcu_s_ID_264   103.4504       
str_m1_o10_o16_pcu_s_ID_27    81.1154        
str_m1_o10_o16_pcu_s_ID_28    108.9971       
str_m1_o10_o16_pcu_s_ID_29    76.6416        
str_m1_o10_o16_pcu_s_ID_3     105.6527       
str_m1_o10_o16_pcu_s_ID_30    76.4162        
str_m1_o10_o16_pcu_s_ID_31    110.1414       
str_m1_o10_o16_pcu_s_ID_32    107.8109       
str_m1_o10_o16_pcu_s_ID_33    86.0395        
str_m1_o10_o16_pcu_s_ID_34    48.9495        
str_m1_o10_o16_pcu_s_ID_35    96.6377        
str_m1_o10_o16_pcu_s_ID_36    87.0835        
str_m1_o10_o16_pcu_s_ID_37    91.3323        
str_m1_o10_o16_pcu_s_ID_38    106.7207       
str_m1_o10_o16_pcu_s_ID_39    79.5651        
str_m1_o10_o16_pcu_s_ID_4     89.7264        
str_m1_o10_o16_pcu_s_ID_40    105.4920       
str_m1_o10_o16_pcu_s_ID_41    75.9029        
str_m1_o10_o16_pcu_s_ID_42    91.4450        
str_m1_o10_o16_pcu_s_ID_43    83.2978        
str_m1_o10_o16_pcu_s_ID_44    110.8779       
str_m1_o10_o16_pcu_s_ID_45    106.1534       
str_m1_o10_o16_pcu_s_ID_46    95.1001        
str_m1_o10_o16_pcu_s_ID_47    77.8194        
str_m1_o10_o16_pcu_s_ID_48    68.8017        
str_m1_o10_o16_pcu_s_ID_49    107.7240       
str_m1_o10_o16_pcu_s_ID_5     57.0002        
str_m1_o10_o16_pcu_s_ID_50    82.6178        
str_m1_o10_o16_pcu_s_ID_51    97.5879        
str_m1_o10_o16_pcu_s_ID_52    69.9891        
str_m1_o10_o16_pcu_s_ID_53    106.9667       
str_m1_o10_o16_pcu_s_ID_54    78.6837        
str_m1_o10_o16_pcu_s_ID_55    87.5702        
str_m1_o10_o16_pcu_s_ID_56    86.8188        
str_m1_o10_o16_pcu_s_ID_57    53.9242        
str_m1_o10_o16_pcu_s_ID_58    102.4620       
str_m1_o10_o16_pcu_s_ID_59    88.7624        
str_m1_o10_o16_pcu_s_ID_6     90.0589        
str_m1_o10_o16_pcu_s_ID_60    88.9812        
str_m1_o10_o16_pcu_s_ID_61    105.7823       
str_m1_o10_o16_pcu_s_ID_62    112.1326       
str_m1_o10_o16_pcu_s_ID_63    75.0842        
str_m1_o10_o16_pcu_s_ID_64    93.2690        
str_m1_o10_o16_pcu_s_ID_65    105.6107       
str_m1_o10_o16_pcu_s_ID_66    84.5013        
str_m1_o10_o16_pcu_s_ID_67    101.1249       
str_m1_o10_o16_pcu_s_ID_68    84.2610        
str_m1_o10_o16_pcu_s_ID_69    98.6932        
str_m1_o10_o16_pcu_s_ID_7     94.9378        
str_m1_o10_o16_pcu_s_ID_70    105.1858       
str_m1_o10_o16_pcu_s_ID_71    110.0468       
str_m1_o10_o16_pcu_s_ID_72    106.7323       
str_m1_o10_o16_pcu_s_ID_73    98.5610        
str_m1_o10_o16_pcu_s_ID_74    90.8857        
str_m1_o10_o16_pcu_s_ID_75    115.4272       
str_m1_o10_o16_pcu_s_ID_76    53.9431        
str_m1_o10_o16_pcu_s_ID_77    108.5101       
str_m1_o10_o16_pcu_s_ID_78    91.7731        
str_m1_o10_o16_pcu_s_ID_79    107.2501       
str_m1_o10_o16_pcu_s_ID_8     100.0834       
str_m1_o10_o16_pcu_s_ID_80    105.1887       
str_m1_o10_o16_pcu_s_ID_81    110.2796       
str_m1_o10_o16_pcu_s_ID_82    84.7909        
str_m1_o10_o16_pcu_s_ID_83    72.4994        
str_m1_o10_o16_pcu_s_ID_84    63.7375        
str_m1_o10_o16_pcu_s_ID_85    113.6931       
str_m1_o10_o16_pcu_s_ID_86    90.8368        
str_m1_o10_o16_pcu_s_ID_87    92.3289        
str_m1_o10_o16_pcu_s_ID_88    90.0000        
str_m1_o10_o16_pcu_s_ID_89    103.6611       
str_m1_o10_o16_pcu_s_ID_9     63.3598        
str_m1_o10_o16_pcu_s_ID_90    104.4863       
str_m1_o10_o16_pcu_s_ID_91    98.7282        
str_m1_o10_o16_pcu_s_ID_92    83.7083        
str_m1_o10_o16_pcu_s_ID_93    21.0000        
str_m1_o10_o16_pcu_s_ID_94    70.8267        
str_m1_o10_o16_pcu_s_ID_95    114.4253       
str_m1_o10_o16_pcu_s_ID_96    73.4323        
str_m1_o10_o16_pcu_s_ID_97    96.5284        
