Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m1_o1_o2_pcu_sym.23                             str_m1_o1_o2_pcu_sym_ID_733                         1520              90.0000,90.0000,89.9800     36.6550,36.6570,34.6120      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.24                             str_m1_o1_o2_pcu_sym_ID_734                         1584              90.0000,90.0100,89.8600     36.6220,36.6230,34.5800      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.25                             str_m1_o1_o2_pcu_sym_ID_735                         1584              89.9800,89.9800,90.0100     36.6240,36.6240,34.5020      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.26                             str_m1_o1_o2_pcu_sym_ID_736                         1072              90.0000,90.0000,90.0000     36.7080,36.7080,34.4550      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.27                             str_m1_o1_o2_pcu_sym_ID_737                         1136              90.0200,89.9700,89.9200     36.6320,36.6360,34.5660      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.28                             str_m1_o1_o2_pcu_sym_ID_738                         1328              90.0000,90.0000,90.0300     36.6670,36.6670,34.5990      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.29                             str_m1_o1_o2_pcu_sym_ID_739                         1264              90.0000,90.0000,90.0000     36.6620,36.6620,34.5900      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.3                              str_m1_o1_o2_pcu_sym_ID_740                         1456              90.0400,89.9600,90.0200     36.6560,36.6540,34.5660      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.30                             str_m1_o1_o2_pcu_sym_ID_741                         1264              90.0000,89.9900,90.0000     36.6490,36.6510,34.4490      1,1,1         O,H,N,Zn,Cl,C       
str_m1_o1_o2_pcu_sym.31                             str_m1_o1_o2_pcu_sym_ID_742                         1264              90.0000,90.0000,90.0000     36.4880,36.4880,34.6420      1,1,1         O,H,Zn,C,I          
str_m1_o1_o2_pcu_sym.32                             str_m1_o1_o2_pcu_sym_ID_743                         1008              90.0000,90.0000,90.0000     36.7030,36.7030,34.4440      1,1,1         O,H,Zn,Cl,C         
str_m1_o1_o2_pcu_sym.33                             str_m1_o1_o2_pcu_sym_ID_744                         1200              89.9600,89.9600,89.9900     36.6310,36.6310,34.5280      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.34                             str_m1_o1_o2_pcu_sym_ID_745                         1008              90.0000,90.0000,89.7200     36.5750,36.5750,34.5770      1,1,1         O,H,Zn,Cl,C         
str_m1_o1_o2_pcu_sym.35                             str_m1_o1_o2_pcu_sym_ID_746                         1136              90.0000,90.0000,90.0100     36.6650,36.6650,34.5530      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.36                             str_m1_o1_o2_pcu_sym_ID_747                         1136              90.0000,90.0000,90.0000     36.6660,36.6660,34.6030      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.37                             str_m1_o1_o2_pcu_sym_ID_748                         2672              90.0000,89.9500,90.0000     36.5000,36.5830,34.5450      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.38                             str_m1_o1_o2_pcu_sym_ID_749                         1072              90.0000,90.0000,90.0400     36.4860,36.4870,34.6930      1,1,1         O,H,N,Zn,C,I        
str_m1_o1_o2_pcu_sym.39                             str_m1_o1_o2_pcu_sym_ID_750                         1008              90.0000,90.0000,90.0000     36.7050,36.7050,34.5110      1,1,1         F,O,Zn,C            
str_m1_o1_o2_pcu_sym.4                              str_m1_o1_o2_pcu_sym_ID_751                         1520              90.0000,90.0000,90.0200     36.8490,36.8410,34.4140      1,1,1         S,O,H,Zn,C          
str_m1_o1_o2_pcu_sym.40                             str_m1_o1_o2_pcu_sym_ID_752                         1392              89.7600,89.9500,90.3000     37.1780,37.0860,35.2840      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.41                             str_m1_o1_o2_pcu_sym_ID_753                         1648              90.0000,90.0000,90.0000     36.6730,36.6730,34.5460      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.42                             str_m1_o1_o2_pcu_sym_ID_754                         1008              90.0000,90.0000,90.0000     36.6880,36.6880,34.5390      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.43                             str_m1_o1_o2_pcu_sym_ID_755                         1520              90.0000,90.0000,90.0100     36.6780,36.6760,34.4500      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.44                             str_m1_o1_o2_pcu_sym_ID_756                         1008              90.0000,90.0000,90.0000     36.7090,36.7090,34.3970      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o2_pcu_sym.45                             str_m1_o1_o2_pcu_sym_ID_757                         2544              90.0000,90.0000,90.1200     36.7500,36.7490,34.3510      1,1,1         S,O,H,Zn,C          
str_m1_o1_o2_pcu_sym.46                             str_m1_o1_o2_pcu_sym_ID_758                         1200              90.0000,90.0000,90.0000     36.7030,36.7030,34.4450      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.47                             str_m1_o1_o2_pcu_sym_ID_759                         3568              90.0600,89.9200,90.1300     36.7620,36.6410,34.7040      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.48                             str_m1_o1_o2_pcu_sym_ID_760                         2928              89.8700,90.0800,90.0200     36.3740,36.3880,34.7640      1,1,1         O,H,Zn,C,I          
str_m1_o1_o2_pcu_sym.49                             str_m1_o1_o2_pcu_sym_ID_761                         1392              89.9900,90.1100,90.0200     36.5450,36.6220,34.5820      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.5                              str_m1_o1_o2_pcu_sym_ID_762                         1648              90.0000,90.0000,90.0000     36.6730,36.6730,34.5460      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.50                             str_m1_o1_o2_pcu_sym_ID_763                         1584              90.0000,90.0000,90.0000     36.5770,36.5320,34.4860      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.51                             str_m1_o1_o2_pcu_sym_ID_764                         1776              89.9900,89.9700,90.0200     36.6080,36.7490,34.4810      1,1,1         S,O,H,Zn,C          
str_m1_o1_o2_pcu_sym.52                             str_m1_o1_o2_pcu_sym_ID_765                         1008              90.0000,90.0000,90.0200     36.8670,36.8660,34.5250      1,1,1         O,H,Zn,C,I          
str_m1_o1_o2_pcu_sym.53                             str_m1_o1_o2_pcu_sym_ID_766                         1456              90.0100,90.0000,90.0100     36.6800,36.6810,34.4940      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.54                             str_m1_o1_o2_pcu_sym_ID_767                         1200              90.0000,90.0000,90.2800     36.6020,36.6010,34.5840      1,1,1         O,N,Zn,Cl,C         
str_m1_o1_o2_pcu_sym.55                             str_m1_o1_o2_pcu_sym_ID_768                         1008              90.0000,90.0000,90.0000     36.5050,36.5050,34.5780      1,1,1         O,H,Zn,C,I          
str_m1_o1_o2_pcu_sym.56                             str_m1_o1_o2_pcu_sym_ID_769                         1008              90.0000,90.0000,90.0000     36.6880,36.6880,34.5390      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.57                             str_m1_o1_o2_pcu_sym_ID_770                         1136              90.0000,90.0000,90.0000     36.7100,36.7100,34.4120      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.58                             str_m1_o1_o2_pcu_sym_ID_771                         1008              90.0000,90.0000,90.0000     36.5310,36.5310,34.6130      1,1,1         Cl,O,Zn,C           
str_m1_o1_o2_pcu_sym.59                             str_m1_o1_o2_pcu_sym_ID_772                         1264              90.0100,90.0100,90.0000     36.6990,36.6990,34.4610      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.6                              str_m1_o1_o2_pcu_sym_ID_773                         1008              90.0000,90.0000,90.0000     36.6870,36.6870,34.5180      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.60                             str_m1_o1_o2_pcu_sym_ID_774                         1584              90.0000,90.0000,90.0000     36.6980,36.6980,34.4190      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.61                             str_m1_o1_o2_pcu_sym_ID_775                         1648              90.0000,90.0000,90.0000     36.6520,36.6520,34.5680      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.62                             str_m1_o1_o2_pcu_sym_ID_776                         1008              90.0000,90.0000,90.0000     36.5540,36.5540,34.5730      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o2_pcu_sym.63                             str_m1_o1_o2_pcu_sym_ID_777                         1328              90.0200,90.0800,90.0000     36.7020,36.7060,34.5660      1,1,1         O,H,N,Zn,F,C        
str_m1_o1_o2_pcu_sym.64                             str_m1_o1_o2_pcu_sym_ID_778                         1904              90.2700,89.6800,90.0800     36.6470,36.6310,34.5860      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.65                             str_m1_o1_o2_pcu_sym_ID_779                         1008              90.0000,90.0000,90.0000     36.7090,36.7090,34.3970      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o2_pcu_sym.66                             str_m1_o1_o2_pcu_sym_ID_780                         1200              90.0000,90.0000,90.0000     36.6380,36.6380,34.6130      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.67                             str_m1_o1_o2_pcu_sym_ID_781                         1200              90.0000,90.0100,90.0000     36.6350,36.6430,34.4900      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.68                             str_m1_o1_o2_pcu_sym_ID_782                         1648              90.0000,90.0000,90.0000     36.6520,36.6520,34.5680      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.69                             str_m1_o1_o2_pcu_sym_ID_783                         1008              90.0000,90.0000,90.0000     36.6870,36.6870,34.5180      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.7                              str_m1_o1_o2_pcu_sym_ID_784                         1008              90.0000,90.0000,90.0000     36.7030,36.7030,34.4430      1,1,1         O,H,Zn,Cl,C         
str_m1_o1_o2_pcu_sym.70                             str_m1_o1_o2_pcu_sym_ID_785                         1008              90.0000,90.0000,90.0000     36.6880,36.6880,34.5390      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.71                             str_m1_o1_o2_pcu_sym_ID_786                         1904              90.0000,90.0000,90.0000     36.6410,36.6410,34.5930      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.72                             str_m1_o1_o2_pcu_sym_ID_787                         2352              90.0200,89.9900,90.0200     36.7280,36.7670,34.3790      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.73                             str_m1_o1_o2_pcu_sym_ID_788                         1264              90.0000,90.0000,90.0000     36.7000,36.7000,34.4020      1,1,1         S,O,H,Zn,C          
str_m1_o1_o2_pcu_sym.74                             str_m1_o1_o2_pcu_sym_ID_789                         1776              90.0000,90.0000,89.9300     36.5820,36.6420,34.5440      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.75                             str_m1_o1_o2_pcu_sym_ID_790                         1584              90.0000,90.0000,90.0000     36.6980,36.6980,34.4190      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.76                             str_m1_o1_o2_pcu_sym_ID_791                         1392              90.1400,89.9700,89.9700     36.8320,36.7820,34.7810      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.77                             str_m1_o1_o2_pcu_sym_ID_792                         1520              90.0400,90.0000,89.9200     36.6540,36.5600,34.5040      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.78                             str_m1_o1_o2_pcu_sym_ID_793                         2608              90.2600,89.6200,90.3600     36.8830,36.8700,35.0350      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.79                             str_m1_o1_o2_pcu_sym_ID_794                         1264              90.0000,90.0000,90.0000     36.5280,36.6480,34.5740      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.8                              str_m1_o1_o2_pcu_sym_ID_795                         1008              90.0000,90.0000,90.0000     36.6750,36.6750,34.5780      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.80                             str_m1_o1_o2_pcu_sym_ID_796                         1008              90.0000,90.0000,90.0000     36.5620,36.5620,34.4380      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o2_pcu_sym.81                             str_m1_o1_o2_pcu_sym_ID_797                         1840              90.0000,90.0000,90.0200     36.5070,36.5070,34.6260      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.82                             str_m1_o1_o2_pcu_sym_ID_798                         1968              89.7300,90.0300,89.9600     36.6440,36.7270,34.5190      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.83                             str_m1_o1_o2_pcu_sym_ID_799                         1264              90.0000,90.0000,90.0400     36.5410,36.5410,34.6990      1,1,1         O,H,Zn,Cl,C         
str_m1_o1_o2_pcu_sym.84                             str_m1_o1_o2_pcu_sym_ID_800                         1520              90.0000,90.0000,90.0000     36.6080,36.6080,34.5480      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.85                             str_m1_o1_o2_pcu_sym_ID_801                         1200              90.0000,90.0000,90.0000     36.6980,36.6980,34.4680      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.86                             str_m1_o1_o2_pcu_sym_ID_802                         1008              90.0000,90.0000,90.0000     36.6880,36.6880,34.5390      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.87                             str_m1_o1_o2_pcu_sym_ID_803                         1904              90.0000,90.0000,90.0000     36.6230,36.6220,34.4700      1,1,1         O,H,N,Zn,C          
str_m1_o1_o2_pcu_sym.88                             str_m1_o1_o2_pcu_sym_ID_804                         1776              90.0300,90.0300,90.0000     36.6080,36.6080,34.5750      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.89                             str_m1_o1_o2_pcu_sym_ID_805                         1008              90.0000,90.0000,90.0000     36.7160,36.7160,34.4780      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.9                              str_m1_o1_o2_pcu_sym_ID_806                         2096              90.0500,90.0500,90.0300     36.6940,36.7960,34.4560      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.90                             str_m1_o1_o2_pcu_sym_ID_807                         1136              90.0000,90.0000,90.0000     36.6790,36.6780,34.5480      1,1,1         O,H,N,Zn,F,C        
str_m1_o1_o2_pcu_sym.91                             str_m1_o1_o2_pcu_sym_ID_808                         1392              90.0000,90.0000,90.0000     36.6500,36.6500,34.6740      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.92                             str_m1_o1_o2_pcu_sym_ID_809                         1200              89.9900,90.0000,90.0000     36.6360,36.6340,34.4930      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.93                             str_m1_o1_o2_pcu_sym_ID_810                         1328              90.0000,90.0000,90.0000     36.6920,36.6930,34.4670      1,1,1         S,O,H,Zn,C          
str_m1_o1_o2_pcu_sym.94                             str_m1_o1_o2_pcu_sym_ID_811                         1008              90.0000,90.0000,90.0000     36.6960,36.6960,34.4860      1,1,1         O,H,Zn,F,C          
str_m1_o1_o2_pcu_sym.95                             str_m1_o1_o2_pcu_sym_ID_812                         2288              90.0200,89.9800,90.0300     36.6150,36.6110,34.6160      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.96                             str_m1_o1_o2_pcu_sym_ID_813                         1776              90.0000,90.0000,90.0000     36.6000,36.6000,34.5830      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.97                             str_m1_o1_o2_pcu_sym_ID_814                         1072              90.0000,90.0000,89.9800     36.5650,36.5650,34.5280      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o2_pcu_sym.98                             str_m1_o1_o2_pcu_sym_ID_815                         1648              90.0000,90.0000,90.0000     36.6940,36.6940,34.3550      1,1,1         H,O,Zn,C            
str_m1_o1_o2_pcu_sym.99                             str_m1_o1_o2_pcu_sym_ID_816                         1136              90.0000,90.0200,90.0000     36.6600,36.6600,34.5810      1,1,1         O,H,Zn,F,C          
str_m1_o1_o5_pcu_sym.1                              str_m1_o1_o5_pcu_sym_ID_817                         720               90.0000,90.0000,90.0000     36.7410,36.7410,22.4090      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.10                             str_m1_o1_o5_pcu_sym_ID_818                         720               90.0000,90.0000,89.9900     36.6220,36.6220,22.4420      1,1,1         Br,O,Zn,C           
str_m1_o1_o5_pcu_sym.11                             str_m1_o1_o5_pcu_sym_ID_819                         1360              90.0000,90.0000,90.0000     36.6280,36.6280,22.4050      1,1,1         O,H,N,Zn,C          
str_m1_o1_o5_pcu_sym.12                             str_m1_o1_o5_pcu_sym_ID_820                         720               90.0000,90.0000,90.0000     36.6590,36.6580,22.4380      1,1,1         Cl,O,Zn,C           
str_m1_o1_o5_pcu_sym.13                             str_m1_o1_o5_pcu_sym_ID_821                         976               89.9600,89.9600,90.0000     36.7010,36.6930,22.4150      1,1,1         O,Zn,N,C            
str_m1_o1_o5_pcu_sym.14                             str_m1_o1_o5_pcu_sym_ID_822                         2000              90.0000,90.0000,90.1200     36.8920,36.7300,22.3300      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.15                             str_m1_o1_o5_pcu_sym_ID_823                         1232              90.0000,90.0000,90.0000     36.7170,36.7170,22.3920      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.16                             str_m1_o1_o5_pcu_sym_ID_824                         1232              90.0000,90.0000,89.9800     36.5570,36.7580,22.3740      1,1,1         S,O,H,Zn,C          
str_m1_o1_o5_pcu_sym.17                             str_m1_o1_o5_pcu_sym_ID_825                         848               90.0000,90.0000,89.9900     36.7300,36.7300,22.4200      1,1,1         N,O,Zn,C            
str_m1_o1_o5_pcu_sym.18                             str_m1_o1_o5_pcu_sym_ID_826                         1616              90.0000,90.0000,89.8600     36.6330,36.6520,22.4600      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.19                             str_m1_o1_o5_pcu_sym_ID_827                         720               90.0000,90.0000,90.0000     36.7410,36.7410,22.4090      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.2                              str_m1_o1_o5_pcu_sym_ID_828                         1488              90.0000,90.0000,89.9600     36.7280,36.6140,22.4040      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.3                              str_m1_o1_o5_pcu_sym_ID_829                         720               90.0000,90.0000,90.0000     36.7780,36.7780,22.3940      1,1,1         F,O,Zn,C            
str_m1_o1_o5_pcu_sym.4                              str_m1_o1_o5_pcu_sym_ID_830                         1104              90.0000,89.7800,90.0000     36.6260,36.6340,22.4370      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.5                              str_m1_o1_o5_pcu_sym_ID_831                         848               89.9900,89.9900,90.0000     36.7360,36.7360,22.4140      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.6                              str_m1_o1_o5_pcu_sym_ID_832                         976               89.9800,90.0000,90.0100     36.7320,36.7150,22.4190      1,1,1         O,H,N,Zn,C          
str_m1_o1_o5_pcu_sym.7                              str_m1_o1_o5_pcu_sym_ID_833                         720               90.0100,90.0100,90.0200     36.5700,36.5700,22.4360      1,1,1         O,Zn,C,I            
str_m1_o1_o5_pcu_sym.8                              str_m1_o1_o5_pcu_sym_ID_834                         976               89.9600,89.9900,90.1400     36.6790,36.6690,22.4450      1,1,1         H,O,Zn,C            
str_m1_o1_o5_pcu_sym.9                              str_m1_o1_o5_pcu_sym_ID_835                         1104              90.0000,90.0000,90.0400     36.6440,36.6440,22.4550      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.1                              str_m1_o2_o5_pcu_sym_ID_836                         708               90.0100,89.9100,90.0100     24.4500,24.4230,22.3740      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.10                             str_m1_o2_o5_pcu_sym_ID_837                         260               90.0000,90.0000,90.0000     24.4700,24.4700,22.4420      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.11                             str_m1_o2_o5_pcu_sym_ID_838                         260               90.0000,90.0000,90.0000     24.3780,24.3780,22.4730      1,1,1         O,H,Zn,C,I          
str_m1_o2_o5_pcu_sym.12                             str_m1_o2_o5_pcu_sym_ID_839                         260               90.0000,90.0000,90.0000     24.4550,24.4550,22.4410      1,1,1         F,O,Zn,C            
str_m1_o2_o5_pcu_sym.13                             str_m1_o2_o5_pcu_sym_ID_840                         260               90.0000,90.0000,90.0000     24.4690,24.4690,22.4420      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.14                             str_m1_o2_o5_pcu_sym_ID_841                         516               89.9900,89.9900,90.0100     24.5270,24.5150,22.3730      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.15                             str_m1_o2_o5_pcu_sym_ID_842                         580               90.0000,90.0000,90.0000     24.4260,24.4340,22.4170      1,1,1         O,H,Zn,F,C          
str_m1_o2_o5_pcu_sym.16                             str_m1_o2_o5_pcu_sym_ID_843                         900               89.8200,89.9900,90.0500     24.5910,24.6430,22.3760      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.17                             str_m1_o2_o5_pcu_sym_ID_844                         388               90.0100,90.0300,90.0500     24.9160,24.9420,22.2560      1,1,1         S,O,H,Zn,C          
str_m1_o2_o5_pcu_sym.18                             str_m1_o2_o5_pcu_sym_ID_845                         324               90.0100,90.0100,90.0000     24.4530,24.4170,22.4580      1,1,1         O,H,Zn,F,C          
str_m1_o2_o5_pcu_sym.19                             str_m1_o2_o5_pcu_sym_ID_846                         260               90.0300,89.9700,89.9200     24.4140,24.4140,22.4540      1,1,1         O,Br,Zn,F,C         
str_m1_o2_o5_pcu_sym.2                              str_m1_o2_o5_pcu_sym_ID_847                         260               90.0000,90.0000,90.0000     24.4700,24.4700,22.4430      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.20                             str_m1_o2_o5_pcu_sym_ID_848                         260               90.0000,90.0000,90.0000     24.4120,24.4120,22.4650      1,1,1         O,H,Zn,Cl,C         
str_m1_o2_o5_pcu_sym.21                             str_m1_o2_o5_pcu_sym_ID_849                         324               90.0000,90.0000,90.0000     24.4310,24.4310,22.4630      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.22                             str_m1_o2_o5_pcu_sym_ID_850                         292               90.0000,90.0000,90.0000     24.4360,24.4360,22.4570      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.23                             str_m1_o2_o5_pcu_sym_ID_851                         324               90.0000,90.0000,90.0000     24.5050,24.5080,22.4040      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.24                             str_m1_o2_o5_pcu_sym_ID_852                         420               89.9600,90.0100,90.0400     24.4950,24.5120,22.3920      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.25                             str_m1_o2_o5_pcu_sym_ID_853                         452               90.0000,90.0000,89.9900     24.4390,24.4520,22.4230      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.26                             str_m1_o2_o5_pcu_sym_ID_854                         804               89.9300,89.9300,89.9000     24.5440,24.5440,22.4030      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.27                             str_m1_o2_o5_pcu_sym_ID_855                         356               90.0000,90.0000,90.0000     24.4150,24.4150,22.4780      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.28                             str_m1_o2_o5_pcu_sym_ID_856                         580               90.0000,90.0000,89.8300     24.4700,24.5070,22.3840      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.29                             str_m1_o2_o5_pcu_sym_ID_857                         260               89.8000,90.2000,89.9200     24.4370,24.4580,22.4420      1,1,1         Cl,O,Zn,C           
str_m1_o2_o5_pcu_sym.3                              str_m1_o2_o5_pcu_sym_ID_858                         260               90.0000,90.0000,90.0000     24.4940,24.4940,22.4000      1,1,1         O,H,Zn,Cl,C         
str_m1_o2_o5_pcu_sym.30                             str_m1_o2_o5_pcu_sym_ID_859                         484               90.1200,89.9800,90.0800     24.4050,24.5260,22.4240      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.31                             str_m1_o2_o5_pcu_sym_ID_860                         324               89.9800,89.9900,90.0000     24.4490,24.4440,22.4560      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.32                             str_m1_o2_o5_pcu_sym_ID_861                         260               90.0000,90.0000,90.0000     24.4700,24.4700,22.4430      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.33                             str_m1_o2_o5_pcu_sym_ID_862                         260               90.0000,90.0000,90.0000     24.3830,24.3830,22.4800      1,1,1         O,H,Br,Zn,C         
str_m1_o2_o5_pcu_sym.34                             str_m1_o2_o5_pcu_sym_ID_863                         324               90.4300,89.8900,89.9000     24.7060,24.6860,22.2790      1,1,1         O,H,N,Zn,F,C        
str_m1_o2_o5_pcu_sym.35                             str_m1_o2_o5_pcu_sym_ID_864                         580               90.0000,90.0000,90.0000     24.4230,24.4230,22.3690      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.36                             str_m1_o2_o5_pcu_sym_ID_865                         260               90.0000,90.0000,90.0000     24.4910,24.4910,22.4220      1,1,1         O,H,Zn,F,C          
str_m1_o2_o5_pcu_sym.37                             str_m1_o2_o5_pcu_sym_ID_866                         388               90.0000,90.0000,90.0300     24.5060,24.5060,22.3900      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.38                             str_m1_o2_o5_pcu_sym_ID_867                         452               90.0000,90.0000,89.6400     24.5000,24.5000,22.4070      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.39                             str_m1_o2_o5_pcu_sym_ID_868                         548               90.0000,90.0000,90.0000     24.5050,24.5040,22.4830      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.4                              str_m1_o2_o5_pcu_sym_ID_869                         580               89.9600,90.1000,90.0000     24.4320,24.4000,22.4360      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.40                             str_m1_o2_o5_pcu_sym_ID_870                         388               90.0000,90.0000,90.0000     24.4340,24.4340,22.4420      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.41                             str_m1_o2_o5_pcu_sym_ID_871                         676               89.9800,89.9900,90.3800     24.5400,24.4850,22.3900      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.42                             str_m1_o2_o5_pcu_sym_ID_872                         516               90.0000,90.0000,90.0000     24.5470,24.5420,22.4580      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.43                             str_m1_o2_o5_pcu_sym_ID_873                         484               89.9800,89.9800,90.0100     24.4360,24.4310,22.4590      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.45                             str_m1_o2_o5_pcu_sym_ID_874                         548               90.0100,89.9900,90.0200     24.5340,24.5340,22.4110      1,1,1         O,H,N,Zn,C          
str_m1_o2_o5_pcu_sym.46                             str_m1_o2_o5_pcu_sym_ID_875                         452               89.9700,90.0500,90.0300     24.4530,24.4070,22.4400      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.47                             str_m1_o2_o5_pcu_sym_ID_876                         612               90.0400,90.0100,90.0500     24.5120,24.5150,22.3160      1,1,1         H,O,Zn,C            
str_m1_o2_o5_pcu_sym.48                             str_m1_o2_o5_pcu_sym_ID_877                         324               89.8100,90.0600,89.9900     24.5440,24.3210,22.4160      1,1,1         O,N,Zn,Cl,C         
