Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m2_o2_o10_pcu_sym.60                            str_m2_o2_o10_pcu_sy_ID_2044                        864               90.9100,98.5400,91.1300     26.1610,30.2760,27.8470      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.61                            str_m2_o2_o10_pcu_sy_ID_2045                        864               89.6900,97.0900,91.0500     26.3250,30.1900,27.8090      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o10_pcu_sym.62                            str_m2_o2_o10_pcu_sy_ID_2046                        864               90.2100,98.0200,90.3000     26.1890,30.2910,27.7260      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.63                            str_m2_o2_o10_pcu_sy_ID_2047                        864               90.2100,97.9600,90.0800     26.1810,30.1910,27.7470      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.64                            str_m2_o2_o10_pcu_sy_ID_2048                        696               90.2600,97.4400,91.9100     26.5310,30.3150,27.8740      1,1,1         C,H,N,Br,Cu,O       
str_m2_o2_o10_pcu_sym.65                            str_m2_o2_o10_pcu_sy_ID_2049                        1128              89.5000,96.8700,89.3000     26.5650,30.1720,27.7290      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o10_pcu_sym.66                            str_m2_o2_o10_pcu_sy_ID_2050                        888               89.9600,97.7400,90.3100     26.3920,30.2300,27.7200      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.67                            str_m2_o2_o10_pcu_sy_ID_2051                        936               90.6400,98.0900,89.9800     26.1520,30.2950,27.7120      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o10_pcu_sym.68                            str_m2_o2_o10_pcu_sy_ID_2052                        1176              89.9200,97.6800,91.0300     26.0810,30.2210,27.7900      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.69                            str_m2_o2_o10_pcu_sy_ID_2053                        1176              89.8200,98.0400,90.4900     26.4170,30.2920,27.7780      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.7                             str_m2_o2_o10_pcu_sy_ID_2054                        768               89.1600,97.9400,90.2700     26.2010,30.3040,27.7170      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.70                            str_m2_o2_o10_pcu_sy_ID_2055                        744               90.7100,98.3600,91.0500     26.1710,30.1430,27.8840      1,1,1         C,H,N,Br,Cu,O       
str_m2_o2_o10_pcu_sym.71                            str_m2_o2_o10_pcu_sy_ID_2056                        984               90.2100,96.1300,91.4900     26.2500,30.3230,27.8660      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.72                            str_m2_o2_o10_pcu_sy_ID_2057                        912               90.2800,98.0000,90.1500     26.1620,30.1970,27.7390      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.73                            str_m2_o2_o10_pcu_sy_ID_2058                        816               90.2700,97.6000,89.9700     26.4450,30.2330,27.6650      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.74                            str_m2_o2_o10_pcu_sy_ID_2059                        696               89.2100,96.8000,91.5000     26.2730,30.2700,27.9250      1,1,1         C,H,N,Br,Cu,O       
str_m2_o2_o10_pcu_sym.75                            str_m2_o2_o10_pcu_sy_ID_2060                        696               90.0000,97.9300,90.1500     26.2050,30.2780,27.7330      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.76                            str_m2_o2_o10_pcu_sy_ID_2061                        840               89.2000,97.4500,91.2600     26.1650,30.2290,27.8570      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.77                            str_m2_o2_o10_pcu_sy_ID_2062                        936               90.0400,98.0700,90.0100     26.1570,30.2800,27.6710      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.78                            str_m2_o2_o10_pcu_sy_ID_2063                        696               89.7400,98.0300,92.6800     26.1830,30.2410,28.0430      1,1,1         C,H,N,I,Cu,O        
str_m2_o2_o10_pcu_sym.79                            str_m2_o2_o10_pcu_sy_ID_2064                        984               89.7500,97.9000,90.1400     26.1760,30.2240,27.7270      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.8                             str_m2_o2_o10_pcu_sy_ID_2065                        1128              89.8500,97.8400,90.2500     26.3590,30.2120,27.7170      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.80                            str_m2_o2_o10_pcu_sy_ID_2066                        936               90.0200,97.8700,90.2400     26.3460,30.2750,27.7080      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.81                            str_m2_o2_o10_pcu_sy_ID_2067                        720               89.2500,97.9300,90.2800     26.2020,30.3210,27.7190      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.82                            str_m2_o2_o10_pcu_sy_ID_2068                        696               89.9800,97.5100,90.1600     26.3700,30.2750,27.7120      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o10_pcu_sym.83                            str_m2_o2_o10_pcu_sy_ID_2069                        984               90.4500,98.0200,90.0300     26.1720,30.2600,27.6740      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.84                            str_m2_o2_o10_pcu_sy_ID_2070                        744               90.0600,97.9800,90.0900     26.1980,30.2770,27.7380      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.85                            str_m2_o2_o10_pcu_sy_ID_2071                        2016              89.9200,97.6900,91.3300     26.6240,30.4820,27.8560      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.86                            str_m2_o2_o10_pcu_sy_ID_2072                        1104              89.0700,97.9400,94.0900     26.5450,30.2280,28.0240      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.87                            str_m2_o2_o10_pcu_sy_ID_2073                        864               90.1000,97.8400,92.2800     26.1640,30.2000,27.9650      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.88                            str_m2_o2_o10_pcu_sy_ID_2074                        792               89.5800,97.3600,91.6200     26.1760,30.2240,27.8770      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.89                            str_m2_o2_o10_pcu_sy_ID_2075                        768               89.9800,97.7900,89.9600     26.3900,30.1930,27.6510      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o10_pcu_sym.9                             str_m2_o2_o10_pcu_sy_ID_2076                        792               89.8900,97.7000,90.1700     26.4660,30.2340,27.7100      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.90                            str_m2_o2_o10_pcu_sy_ID_2077                        1056              92.0500,98.8100,91.7000     26.1260,30.1880,27.9310      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.91                            str_m2_o2_o10_pcu_sy_ID_2078                        912               89.6700,97.5600,90.4100     26.3090,30.1390,27.7110      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o10_pcu_sym.92                            str_m2_o2_o10_pcu_sy_ID_2079                        1200              90.7900,98.3400,91.6100     26.1930,30.2760,27.8130      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.93                            str_m2_o2_o10_pcu_sy_ID_2080                        984               89.3100,97.0600,91.3800     26.3080,30.1540,27.8320      1,1,1         C,H,N,I,Cu,O        
str_m2_o2_o10_pcu_sym.94                            str_m2_o2_o10_pcu_sy_ID_2081                        888               90.8200,98.3500,91.4900     26.3100,30.2770,27.8530      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o10_pcu_sym.95                            str_m2_o2_o10_pcu_sy_ID_2082                        888               90.1400,97.5100,90.1800     26.3470,30.2330,27.7270      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.96                            str_m2_o2_o10_pcu_sy_ID_2083                        792               89.8400,97.9400,90.1700     26.1950,30.1660,27.7400      1,1,1         C,H,N,Cu,O,S        
str_m2_o2_o10_pcu_sym.97                            str_m2_o2_o10_pcu_sy_ID_2084                        888               89.9500,98.2000,92.4500     26.1630,30.2970,27.9230      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o10_pcu_sym.98                            str_m2_o2_o10_pcu_sy_ID_2085                        912               91.7100,98.7200,91.5400     26.1790,30.2860,27.8980      1,1,1         C,H,N,Cu,O          
str_m2_o2_o10_pcu_sym.99                            str_m2_o2_o10_pcu_sy_ID_2086                        1176              89.8800,97.8400,90.1300     26.2900,30.2520,27.7630      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.1                              str_m2_o2_o5_pcu_sym_ID_2087                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2570      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.10                             str_m2_o2_o5_pcu_sym_ID_2088                        720               90.0000,92.3700,90.0000     30.2760,27.9650,27.2470      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.100                            str_m2_o2_o5_pcu_sym_ID_2089                        1536              89.7600,97.0800,89.6600     30.4190,28.0570,27.4560      1,1,1         C,H,N,Cu,O,S        
str_m2_o2_o5_pcu_sym.101                            str_m2_o2_o5_pcu_sym_ID_2090                        816               90.0000,93.2700,90.0000     30.2840,28.0990,27.1950      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.102                            str_m2_o2_o5_pcu_sym_ID_2091                        1152              90.0000,90.0000,90.0000     30.2060,27.6760,27.1440      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.103                            str_m2_o2_o5_pcu_sym_ID_2092                        672               90.2500,92.0100,90.0000     30.1470,27.8820,27.2120      1,1,1         C,N,Cu,O,Cl         
str_m2_o2_o5_pcu_sym.104                            str_m2_o2_o5_pcu_sym_ID_2093                        720               90.0000,90.1900,90.0000     30.2790,27.7290,27.2500      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.105                            str_m2_o2_o5_pcu_sym_ID_2094                        1104              90.0000,89.9900,90.0000     30.1960,27.7270,27.1630      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.106                            str_m2_o2_o5_pcu_sym_ID_2095                        1344              89.8900,89.5900,89.8400     30.2410,27.8160,27.3560      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.107                            str_m2_o2_o5_pcu_sym_ID_2096                        1248              90.0000,90.0000,90.0000     30.3080,27.6520,27.1730      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.109                            str_m2_o2_o5_pcu_sym_ID_2097                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2580      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.11                             str_m2_o2_o5_pcu_sym_ID_2098                        1008              90.0200,90.6300,90.0400     30.2590,27.8380,27.1960      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.110                            str_m2_o2_o5_pcu_sym_ID_2099                        1056              90.0200,90.3800,89.9000     30.2740,27.9120,27.1420      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.111                            str_m2_o2_o5_pcu_sym_ID_2100                        1632              90.2000,91.0000,90.3800     30.3530,27.6700,27.2760      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.112                            str_m2_o2_o5_pcu_sym_ID_2101                        1104              90.0000,90.0000,90.0000     30.2000,27.6890,27.1640      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.113                            str_m2_o2_o5_pcu_sym_ID_2102                        864               90.0000,90.1700,89.7900     30.3050,27.7210,27.2460      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.115                            str_m2_o2_o5_pcu_sym_ID_2103                        672               90.0000,91.6800,90.0000     30.2780,27.9830,27.2250      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.116                            str_m2_o2_o5_pcu_sym_ID_2104                        1296              90.0000,94.1500,90.0000     30.1920,28.1200,27.2240      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.117                            str_m2_o2_o5_pcu_sym_ID_2105                        960               90.0000,90.0000,90.0000     30.2140,27.6600,27.2360      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.118                            str_m2_o2_o5_pcu_sym_ID_2106                        672               90.0000,90.0000,90.0000     30.2820,27.6620,27.2560      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.119                            str_m2_o2_o5_pcu_sym_ID_2107                        864               89.7900,91.2300,89.9600     30.2390,27.9370,27.2210      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.12                             str_m2_o2_o5_pcu_sym_ID_2108                        1008              90.0000,90.2800,90.0000     30.4830,27.7400,27.2450      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.120                            str_m2_o2_o5_pcu_sym_ID_2109                        672               90.0000,90.6200,89.9900     30.5000,27.8230,27.2390      1,1,1         C,N,Cu,O,F          
str_m2_o2_o5_pcu_sym.121                            str_m2_o2_o5_pcu_sym_ID_2110                        816               90.0000,90.1600,90.0000     30.1880,27.7530,27.2210      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.122                            str_m2_o2_o5_pcu_sym_ID_2111                        816               90.0000,94.0500,90.0100     30.4810,28.0380,27.1870      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.123                            str_m2_o2_o5_pcu_sym_ID_2112                        720               90.0000,90.2000,90.0000     30.2820,27.7280,27.2490      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.124                            str_m2_o2_o5_pcu_sym_ID_2113                        864               89.9700,90.7800,89.8900     30.2720,27.8590,27.2190      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.126                            str_m2_o2_o5_pcu_sym_ID_2114                        720               90.0000,92.4500,90.0000     30.2330,27.9770,27.2460      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.127                            str_m2_o2_o5_pcu_sym_ID_2115                        1056              90.0900,91.0600,90.3600     30.2350,27.8780,27.3080      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.128                            str_m2_o2_o5_pcu_sym_ID_2116                        672               89.8800,90.2500,91.0700     30.1410,27.7540,27.2230      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.129                            str_m2_o2_o5_pcu_sym_ID_2117                        768               90.0000,92.2000,90.0000     30.4420,27.9730,27.1610      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.13                             str_m2_o2_o5_pcu_sym_ID_2118                        720               90.0000,90.0000,90.0000     30.2850,27.6920,27.2590      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.130                            str_m2_o2_o5_pcu_sym_ID_2119                        672               90.0000,90.1600,90.0000     30.2820,27.7400,27.2580      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.131                            str_m2_o2_o5_pcu_sym_ID_2120                        672               90.0000,90.1600,90.0000     30.1520,27.7540,27.2290      1,1,1         C,H,N,Cu,O,Br       
str_m2_o2_o5_pcu_sym.14                             str_m2_o2_o5_pcu_sym_ID_2121                        1536              89.6600,90.0900,89.9900     30.5330,27.7060,27.2670      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.15                             str_m2_o2_o5_pcu_sym_ID_2122                        864               90.0000,92.9700,90.0000     30.4570,27.9180,27.2390      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.16                             str_m2_o2_o5_pcu_sym_ID_2123                        768               90.0000,90.0000,90.0000     30.1800,27.7050,27.2330      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.17                             str_m2_o2_o5_pcu_sym_ID_2124                        1008              90.0000,94.0500,90.0000     30.4210,27.9910,27.2180      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.18                             str_m2_o2_o5_pcu_sym_ID_2125                        1152              89.8800,89.8800,90.0000     30.1920,27.7360,27.2340      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.19                             str_m2_o2_o5_pcu_sym_ID_2126                        768               89.9900,90.1400,90.0000     30.3280,27.7220,27.2530      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.2                              str_m2_o2_o5_pcu_sym_ID_2127                        1152              90.0000,90.0000,90.0000     30.1870,27.6470,27.1310      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.20                             str_m2_o2_o5_pcu_sym_ID_2128                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2570      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.21                             str_m2_o2_o5_pcu_sym_ID_2129                        672               90.0000,92.5100,90.0000     30.2960,28.0400,27.1910      1,1,1         C,H,N,I,Cu,O        
str_m2_o2_o5_pcu_sym.22                             str_m2_o2_o5_pcu_sym_ID_2130                        1872              90.1200,92.7400,91.3400     30.1570,27.8870,27.4010      1,1,1         C,H,N,Cu,O,S        
str_m2_o2_o5_pcu_sym.23                             str_m2_o2_o5_pcu_sym_ID_2131                        768               90.0000,90.1400,90.0000     30.2050,27.7500,27.2350      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.24                             str_m2_o2_o5_pcu_sym_ID_2132                        768               90.0000,92.7700,90.0000     30.2660,28.0160,27.2210      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.25                             str_m2_o2_o5_pcu_sym_ID_2133                        672               90.0000,92.0600,90.0000     30.2850,28.0130,27.2120      1,1,1         C,H,N,Br,Cu,O       
str_m2_o2_o5_pcu_sym.26                             str_m2_o2_o5_pcu_sym_ID_2134                        912               90.0000,90.1100,90.0000     30.3100,27.6600,27.2460      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.27                             str_m2_o2_o5_pcu_sym_ID_2135                        912               90.0000,90.1600,90.0000     30.2820,27.7390,27.2390      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.28                             str_m2_o2_o5_pcu_sym_ID_2136                        1152              89.6500,90.1000,89.8500     30.2660,27.7310,27.2200      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.29                             str_m2_o2_o5_pcu_sym_ID_2137                        1152              89.7100,90.2600,89.8600     30.2210,27.7420,27.2250      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.3                              str_m2_o2_o5_pcu_sym_ID_2138                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2570      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.30                             str_m2_o2_o5_pcu_sym_ID_2139                        1152              90.0000,90.5100,90.0000     30.2550,27.7260,27.1530      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.31                             str_m2_o2_o5_pcu_sym_ID_2140                        768               90.0000,92.0700,90.0000     30.2980,27.9200,27.2420      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.32                             str_m2_o2_o5_pcu_sym_ID_2141                        864               89.9700,90.7800,89.8900     30.2720,27.8590,27.2190      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.33                             str_m2_o2_o5_pcu_sym_ID_2142                        864               90.0000,89.9900,89.5500     30.2850,27.6960,27.2460      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.34                             str_m2_o2_o5_pcu_sym_ID_2143                        1200              90.0000,92.2000,90.0000     30.5090,27.8510,27.3280      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.35                             str_m2_o2_o5_pcu_sym_ID_2144                        768               89.5500,92.5200,89.3900     30.4420,27.9400,27.1910      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.36                             str_m2_o2_o5_pcu_sym_ID_2145                        1536              90.6100,91.7700,91.2100     30.3510,27.8710,27.3160      1,1,1         C,H,N,Cu,O,S        
str_m2_o2_o5_pcu_sym.37                             str_m2_o2_o5_pcu_sym_ID_2146                        864               90.0000,92.6200,90.0000     30.1070,27.9310,27.3780      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.38                             str_m2_o2_o5_pcu_sym_ID_2147                        1152              90.0500,94.2700,89.8500     30.2380,28.0990,27.2700      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.39                             str_m2_o2_o5_pcu_sym_ID_2148                        672               90.0000,90.1500,90.0000     30.3150,27.7300,27.2570      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.4                              str_m2_o2_o5_pcu_sym_ID_2149                        768               90.0000,91.9600,90.0000     30.2690,27.9810,27.2330      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.40                             str_m2_o2_o5_pcu_sym_ID_2150                        672               90.0000,90.1100,90.0000     30.2810,27.7460,27.2530      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.41                             str_m2_o2_o5_pcu_sym_ID_2151                        1152              90.1400,92.7700,90.7400     30.4560,27.9060,27.1510      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.42                             str_m2_o2_o5_pcu_sym_ID_2152                        864               90.0000,90.0000,90.0100     30.2820,27.6840,27.2210      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.43                             str_m2_o2_o5_pcu_sym_ID_2153                        1152              89.9100,91.6700,90.3000     30.3810,27.7220,27.3310      1,1,1         C,H,N,Br,Cu,O       
str_m2_o2_o5_pcu_sym.44                             str_m2_o2_o5_pcu_sym_ID_2154                        720               90.0000,90.1700,90.0500     30.1930,27.7550,27.2450      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.45                             str_m2_o2_o5_pcu_sym_ID_2155                        672               90.0000,90.1600,90.0000     30.1550,27.7510,27.2310      1,1,1         C,H,N,I,Cu,O        
str_m2_o2_o5_pcu_sym.46                             str_m2_o2_o5_pcu_sym_ID_2156                        864               90.0100,90.1600,90.2000     30.3070,27.7210,27.2460      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.47                             str_m2_o2_o5_pcu_sym_ID_2157                        672               90.1000,90.1600,89.9100     30.2320,27.7690,27.2430      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.48                             str_m2_o2_o5_pcu_sym_ID_2158                        672               90.0000,91.7000,90.0000     30.1930,28.0120,27.1940      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.49                             str_m2_o2_o5_pcu_sym_ID_2159                        672               90.0000,91.6800,90.0000     30.2780,27.9830,27.2250      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.5                              str_m2_o2_o5_pcu_sym_ID_2160                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2570      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.50                             str_m2_o2_o5_pcu_sym_ID_2161                        816               90.0100,93.4500,90.0300     30.2860,28.1530,27.1860      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.51                             str_m2_o2_o5_pcu_sym_ID_2162                        1248              90.0400,91.4600,90.1100     30.1950,27.9290,27.2220      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.52                             str_m2_o2_o5_pcu_sym_ID_2163                        912               89.9400,90.9000,90.0100     30.2700,27.9200,27.1820      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.53                             str_m2_o2_o5_pcu_sym_ID_2164                        1344              90.0000,89.8900,90.0000     30.1400,27.7290,27.2030      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.54                             str_m2_o2_o5_pcu_sym_ID_2165                        1056              90.0200,89.9300,90.0800     30.3030,27.6480,27.2400      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.55                             str_m2_o2_o5_pcu_sym_ID_2166                        912               89.7400,92.1900,89.9900     30.3150,27.9330,27.1860      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.56                             str_m2_o2_o5_pcu_sym_ID_2167                        672               90.0000,90.4700,90.0000     30.2250,27.8170,27.2500      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.57                             str_m2_o2_o5_pcu_sym_ID_2168                        720               90.0000,90.1500,89.9500     30.2280,27.7470,27.2540      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.58                             str_m2_o2_o5_pcu_sym_ID_2169                        768               90.0000,93.7300,90.0000     30.5080,27.9860,27.2070      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.59                             str_m2_o2_o5_pcu_sym_ID_2170                        768               90.0000,93.4900,90.0000     30.3990,27.9620,27.1490      1,1,1         C,H,N,I,Cu,O        
str_m2_o2_o5_pcu_sym.6                              str_m2_o2_o5_pcu_sym_ID_2171                        1056              90.0000,90.1800,90.0000     30.3050,27.7310,27.1770      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.60                             str_m2_o2_o5_pcu_sym_ID_2172                        1248              90.0800,89.8800,90.1500     30.2510,27.7210,27.2200      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.61                             str_m2_o2_o5_pcu_sym_ID_2173                        1680              90.0400,94.3700,89.9800     30.3520,28.0220,27.2810      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.62                             str_m2_o2_o5_pcu_sym_ID_2174                        816               90.0000,92.2500,90.0000     30.2990,28.0750,27.1540      1,1,1         C,H,N,Br,Cu,O       
str_m2_o2_o5_pcu_sym.63                             str_m2_o2_o5_pcu_sym_ID_2175                        816               90.0400,90.3000,90.0300     30.2750,27.7490,27.2190      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.64                             str_m2_o2_o5_pcu_sym_ID_2176                        672               90.0000,90.5600,90.0000     30.2710,27.8450,27.2410      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.65                             str_m2_o2_o5_pcu_sym_ID_2177                        672               89.6400,92.2500,89.7400     30.2810,27.9470,27.1960      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.66                             str_m2_o2_o5_pcu_sym_ID_2178                        1152              89.9300,91.1400,89.9700     30.2040,28.0140,27.1430      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.67                             str_m2_o2_o5_pcu_sym_ID_2179                        816               90.0000,92.0100,90.0000     30.2280,27.9930,27.2300      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.68                             str_m2_o2_o5_pcu_sym_ID_2180                        1440              89.1800,91.6000,89.8700     30.2270,27.9900,27.2530      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.69                             str_m2_o2_o5_pcu_sym_ID_2181                        1104              89.9100,94.4400,90.2000     30.2270,28.1340,27.2240      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.7                              str_m2_o2_o5_pcu_sym_ID_2182                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2570      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.70                             str_m2_o2_o5_pcu_sym_ID_2183                        1056              90.0000,92.0900,90.0000     30.3370,27.9250,27.3920      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.71                             str_m2_o2_o5_pcu_sym_ID_2184                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2570      1,1,1         C,H,N,Cu,O          
