Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m3_o1_o5_pcu_sym.95                             str_m3_o1_o5_pcu_sym_ID_1681                        972               90.0300,90.4600,89.5700     32.3430,29.5960,26.7240      1,1,1         O,C,Zn,F,I,N        
str_m3_o1_o5_pcu_sym.96                             str_m3_o1_o5_pcu_sym_ID_1682                        972               89.9800,90.2300,89.9500     31.8730,29.6440,26.7300      1,1,1         O,C,Zn,F,Br,N       
str_m3_o1_o5_pcu_sym.97                             str_m3_o1_o5_pcu_sym_ID_1683                        972               90.0000,91.0700,90.0000     32.1750,29.7520,26.7230      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o1_o5_pcu_sym.98                             str_m3_o1_o5_pcu_sym_ID_1684                        1836              89.6200,93.8400,88.0300     32.2930,30.0010,26.6520      1,1,1         O,C,Zn,H,N          
str_m3_o1_o5_pcu_sym.99                             str_m3_o1_o5_pcu_sym_ID_1685                        1512              89.9700,92.5900,89.8800     32.5670,29.8240,26.7440      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.1                             str_m3_o2_o10_pcu_sy_ID_1686                        696               90.0100,98.6600,90.0300     25.7820,30.0220,28.3440      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.10                            str_m3_o2_o10_pcu_sy_ID_1687                        1056              89.2200,98.6200,90.1700     25.7210,29.8600,28.3350      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.100                           str_m3_o2_o10_pcu_sy_ID_1688                        888               91.4200,99.3300,90.6400     25.7500,29.5280,28.4710      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.101                           str_m3_o2_o10_pcu_sy_ID_1689                        984               89.2700,97.6200,91.1100     25.9960,29.9810,28.5490      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.102                           str_m3_o2_o10_pcu_sy_ID_1690                        720               90.1500,98.6500,90.0100     25.7790,29.8920,28.3500      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.103                           str_m3_o2_o10_pcu_sy_ID_1691                        984               89.1500,97.8500,93.4700     25.6660,29.7680,28.6480      1,1,1         O,C,Zn,H,Cl,S,N     
str_m3_o2_o10_pcu_sym.104                           str_m3_o2_o10_pcu_sy_ID_1692                        696               90.0500,98.6600,90.0200     25.7820,29.9890,28.3390      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.105                           str_m3_o2_o10_pcu_sy_ID_1693                        1008              88.8300,97.5700,91.6600     25.6330,29.8650,28.5510      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.106                           str_m3_o2_o10_pcu_sy_ID_1694                        1176              89.7500,97.4200,89.8600     25.8720,30.0260,28.3220      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.107                           str_m3_o2_o10_pcu_sy_ID_1695                        1392              89.9800,96.6700,92.5700     25.9500,30.2900,28.5020      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.108                           str_m3_o2_o10_pcu_sy_ID_1696                        1080              92.9500,97.5200,91.3800     25.9760,29.8520,28.6440      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.109                           str_m3_o2_o10_pcu_sy_ID_1697                        936               90.1100,98.6400,89.8600     25.7340,29.9670,28.2860      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.11                            str_m3_o2_o10_pcu_sy_ID_1698                        840               89.9300,98.6700,90.1400     25.7410,29.8670,28.3620      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.110                           str_m3_o2_o10_pcu_sy_ID_1699                        1008              89.9000,98.8800,89.7900     25.7060,29.9590,28.3890      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.111                           str_m3_o2_o10_pcu_sy_ID_1700                        936               92.0400,98.0900,89.2000     25.9430,30.0240,28.5050      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.112                           str_m3_o2_o10_pcu_sy_ID_1701                        936               89.2600,97.7400,90.2000     25.7990,29.9530,28.4470      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.113                           str_m3_o2_o10_pcu_sy_ID_1702                        744               90.7500,99.0200,90.4800     25.7670,29.9900,28.4390      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.114                           str_m3_o2_o10_pcu_sy_ID_1703                        1032              91.1800,98.8700,90.5000     25.7270,29.9330,28.4560      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.115                           str_m3_o2_o10_pcu_sy_ID_1704                        792               90.7200,98.2500,89.9800     25.9840,30.0020,28.3190      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.116                           str_m3_o2_o10_pcu_sy_ID_1705                        768               89.7800,98.6600,90.0600     25.7780,29.6480,28.3480      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.117                           str_m3_o2_o10_pcu_sy_ID_1706                        1032              90.5000,98.6900,92.2000     25.9130,29.6510,28.6100      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.118                           str_m3_o2_o10_pcu_sy_ID_1707                        696               91.0500,98.7800,90.2600     25.8200,29.7700,28.4600      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.119                           str_m3_o2_o10_pcu_sy_ID_1708                        744               89.1800,98.1000,91.3200     25.7560,29.9900,28.5110      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.12                            str_m3_o2_o10_pcu_sy_ID_1709                        840               91.2700,99.6700,90.5100     25.7250,29.9530,28.5120      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.120                           str_m3_o2_o10_pcu_sy_ID_1710                        1104              90.6000,96.0200,90.2800     25.6400,29.8070,28.4280      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.121                           str_m3_o2_o10_pcu_sy_ID_1711                        1416              91.1900,98.2600,89.9000     25.7800,30.0250,28.3560      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.122                           str_m3_o2_o10_pcu_sy_ID_1712                        744               88.7400,97.4600,91.0800     25.7820,29.7790,28.4680      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.123                           str_m3_o2_o10_pcu_sy_ID_1713                        840               90.0000,98.8600,90.0000     25.1180,30.0260,28.2950      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.124                           str_m3_o2_o10_pcu_sy_ID_1714                        984               89.9200,98.6200,90.3700     25.7350,29.8250,28.4290      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.125                           str_m3_o2_o10_pcu_sy_ID_1715                        792               89.9500,97.9100,90.0300     25.8390,30.0370,28.2700      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.126                           str_m3_o2_o10_pcu_sy_ID_1716                        792               89.5200,98.0400,90.1100     25.9940,30.0170,28.3260      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.127                           str_m3_o2_o10_pcu_sy_ID_1717                        840               89.8700,98.2800,91.1500     25.8680,29.7790,28.5130      1,1,1         O,C,F,Zn,N          
str_m3_o2_o10_pcu_sym.128                           str_m3_o2_o10_pcu_sy_ID_1718                        1536              89.2800,99.5000,91.8300     25.9710,30.1460,28.4420      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.129                           str_m3_o2_o10_pcu_sy_ID_1719                        888               90.0400,98.5200,90.3100     25.7840,29.9330,28.4590      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.13                            str_m3_o2_o10_pcu_sy_ID_1720                        864               89.7700,98.4100,90.3400     25.7520,29.9570,28.3850      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.130                           str_m3_o2_o10_pcu_sy_ID_1721                        888               88.8700,97.6400,92.1800     25.7210,29.9300,28.5910      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.131                           str_m3_o2_o10_pcu_sy_ID_1722                        1272              91.0900,99.0100,89.1400     25.0840,29.8370,28.2510      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.132                           str_m3_o2_o10_pcu_sy_ID_1723                        840               89.3100,98.1300,91.1600     25.7200,29.9110,28.5300      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.133                           str_m3_o2_o10_pcu_sy_ID_1724                        840               89.8200,98.0800,90.9900     25.7230,29.8720,28.4740      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.134                           str_m3_o2_o10_pcu_sy_ID_1725                        840               91.1000,99.3400,90.7800     25.7370,29.7920,28.5610      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.135                           str_m3_o2_o10_pcu_sy_ID_1726                        864               90.0600,97.7600,89.9900     25.8650,29.5990,28.3230      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.136                           str_m3_o2_o10_pcu_sy_ID_1727                        1008              90.7800,98.3600,91.2200     25.8360,29.8720,28.5400      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.137                           str_m3_o2_o10_pcu_sy_ID_1728                        1176              90.8700,98.4100,90.5600     25.7930,29.8800,28.4350      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.138                           str_m3_o2_o10_pcu_sy_ID_1729                        936               90.8700,98.4100,89.9600     26.0380,29.6960,28.3130      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.139                           str_m3_o2_o10_pcu_sy_ID_1730                        912               90.0100,98.6900,92.6800     25.7500,30.0110,28.6750      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.14                            str_m3_o2_o10_pcu_sy_ID_1731                        1752              89.9200,99.2400,92.1500     25.8610,30.1970,28.5230      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.140                           str_m3_o2_o10_pcu_sy_ID_1732                        888               89.6500,98.2000,90.0000     25.9070,29.9280,28.3050      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.141                           str_m3_o2_o10_pcu_sy_ID_1733                        768               90.0000,98.3400,91.2600     25.8530,29.8500,28.5530      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.142                           str_m3_o2_o10_pcu_sy_ID_1734                        888               89.3500,98.4000,90.5100     25.7530,29.9780,28.3900      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.143                           str_m3_o2_o10_pcu_sy_ID_1735                        696               90.5400,98.6800,89.9300     25.7690,29.9530,28.2730      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.144                           str_m3_o2_o10_pcu_sy_ID_1736                        1032              89.8600,97.4700,92.7000     25.6050,29.9010,28.7170      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.145                           str_m3_o2_o10_pcu_sy_ID_1737                        696               90.0100,98.6500,90.0300     25.7820,30.0220,28.3440      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.146                           str_m3_o2_o10_pcu_sy_ID_1738                        1080              87.2300,97.1800,90.3400     25.8640,30.0700,28.3700      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.147                           str_m3_o2_o10_pcu_sy_ID_1739                        840               88.4800,98.0900,91.4000     25.7450,29.7640,28.4770      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.148                           str_m3_o2_o10_pcu_sy_ID_1740                        864               90.0100,98.5400,89.9900     25.9180,30.0140,28.2800      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.149                           str_m3_o2_o10_pcu_sy_ID_1741                        1032              89.8000,98.7800,90.3200     25.7360,29.9630,28.3200      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.15                            str_m3_o2_o10_pcu_sy_ID_1742                        744               90.2600,98.1700,89.9300     25.8680,29.9090,28.3330      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.150                           str_m3_o2_o10_pcu_sy_ID_1743                        720               89.9900,98.2400,90.0300     25.9380,30.0200,28.3280      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.151                           str_m3_o2_o10_pcu_sy_ID_1744                        792               90.1000,98.2900,91.6200     25.9230,30.0220,28.5530      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.152                           str_m3_o2_o10_pcu_sy_ID_1745                        1176              89.7400,98.4400,89.9400     25.6940,30.0010,28.3440      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.153                           str_m3_o2_o10_pcu_sy_ID_1746                        936               87.4300,96.8500,91.8500     25.7120,29.8840,28.6530      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.154                           str_m3_o2_o10_pcu_sy_ID_1747                        840               89.9100,98.7100,90.0100     25.7640,29.9180,28.2860      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.155                           str_m3_o2_o10_pcu_sy_ID_1748                        840               88.9200,98.0900,91.1700     25.7220,29.8200,28.4720      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.156                           str_m3_o2_o10_pcu_sy_ID_1749                        768               89.2400,98.3500,90.7900     25.7400,29.8810,28.4930      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.157                           str_m3_o2_o10_pcu_sy_ID_1750                        984               90.0700,98.5200,90.5400     25.7270,29.5220,28.3920      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.158                           str_m3_o2_o10_pcu_sy_ID_1751                        1152              91.0100,97.9300,90.7900     25.9110,29.8680,28.4760      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.159                           str_m3_o2_o10_pcu_sy_ID_1752                        936               89.9100,98.6300,90.1100     25.7030,29.6950,28.3470      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.16                            str_m3_o2_o10_pcu_sy_ID_1753                        960               89.5900,97.1300,90.7200     25.7790,29.6350,28.4750      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.160                           str_m3_o2_o10_pcu_sy_ID_1754                        888               89.1800,98.2300,91.3200     25.7380,29.9640,28.4950      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.161                           str_m3_o2_o10_pcu_sy_ID_1755                        792               90.7000,98.8500,94.3500     25.9190,30.0090,28.7730      1,1,1         O,C,Zn,H,Br,S,N     
str_m3_o2_o10_pcu_sym.162                           str_m3_o2_o10_pcu_sy_ID_1756                        840               90.0000,98.6300,90.0000     25.7610,30.0210,28.3020      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.163                           str_m3_o2_o10_pcu_sy_ID_1757                        1272              89.5000,98.3600,91.1400     25.8660,29.9730,28.3980      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.164                           str_m3_o2_o10_pcu_sy_ID_1758                        912               90.8600,98.5200,90.9500     25.9390,30.0060,28.4490      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.165                           str_m3_o2_o10_pcu_sy_ID_1759                        1752              91.2400,99.3200,90.9300     25.7410,29.4980,28.3900      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.166                           str_m3_o2_o10_pcu_sy_ID_1760                        840               90.1900,97.8200,90.0200     25.8990,29.8690,28.3530      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.167                           str_m3_o2_o10_pcu_sy_ID_1761                        864               89.8400,98.0200,90.3000     25.8920,29.8710,28.4080      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.168                           str_m3_o2_o10_pcu_sy_ID_1762                        1320              91.1900,98.0700,90.9500     25.7230,29.7960,28.6690      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.169                           str_m3_o2_o10_pcu_sy_ID_1763                        1128              90.0700,98.1700,91.1300     25.8970,29.9840,28.4660      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.17                            str_m3_o2_o10_pcu_sy_ID_1764                        912               91.1500,98.5600,90.0800     25.9040,29.8280,28.3600      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.170                           str_m3_o2_o10_pcu_sy_ID_1765                        1032              89.9900,98.9600,90.0800     25.8030,29.8000,28.3140      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.171                           str_m3_o2_o10_pcu_sy_ID_1766                        1176              90.1900,99.0100,89.9600     25.6950,29.9760,28.3680      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.172                           str_m3_o2_o10_pcu_sy_ID_1767                        936               90.2900,98.7100,89.9900     25.7550,29.8450,28.3360      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.173                           str_m3_o2_o10_pcu_sy_ID_1768                        960               89.4400,98.2300,91.3600     25.8690,29.7580,28.5430      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.174                           str_m3_o2_o10_pcu_sy_ID_1769                        792               89.4200,97.8300,89.8700     25.7400,29.8910,28.2660      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.175                           str_m3_o2_o10_pcu_sy_ID_1770                        1008              90.7700,99.0300,90.4500     25.6930,30.1220,28.4140      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.176                           str_m3_o2_o10_pcu_sy_ID_1771                        696               89.9700,98.5800,90.0400     25.7590,29.8880,28.3560      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.177                           str_m3_o2_o10_pcu_sy_ID_1772                        864               90.9900,98.8000,89.7700     25.7410,29.7180,28.3120      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.178                           str_m3_o2_o10_pcu_sy_ID_1773                        864               89.5500,98.3700,90.1200     25.9510,29.9700,28.3170      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.179                           str_m3_o2_o10_pcu_sy_ID_1774                        1200              89.1300,98.1400,91.8800     25.9510,29.5610,28.5570      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.18                            str_m3_o2_o10_pcu_sy_ID_1775                        696               90.5700,99.0800,90.5100     25.7550,30.0020,28.4690      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.180                           str_m3_o2_o10_pcu_sy_ID_1776                        888               89.8800,97.3700,91.5400     25.8460,29.9060,28.6200      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.181                           str_m3_o2_o10_pcu_sy_ID_1777                        744               90.0000,98.6400,89.9400     25.7620,29.8670,28.3590      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.182                           str_m3_o2_o10_pcu_sy_ID_1778                        888               89.7200,98.5000,90.3300     25.7530,29.8650,28.4020      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.183                           str_m3_o2_o10_pcu_sy_ID_1779                        720               89.8600,98.6600,90.0500     25.7790,29.8920,28.3500      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.184                           str_m3_o2_o10_pcu_sy_ID_1780                        792               90.1300,98.3700,89.9100     25.8860,29.7260,28.3360      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.185                           str_m3_o2_o10_pcu_sy_ID_1781                        792               89.0000,97.3200,90.6200     25.7280,29.9780,28.4820      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.186                           str_m3_o2_o10_pcu_sy_ID_1782                        696               89.7000,98.5000,90.1900     25.7790,29.9770,28.3890      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.187                           str_m3_o2_o10_pcu_sy_ID_1783                        744               90.5100,98.6600,89.9400     25.7810,30.0160,28.3340      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.188                           str_m3_o2_o10_pcu_sy_ID_1784                        936               89.3100,97.4400,91.3700     25.6620,29.8910,28.5690      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.189                           str_m3_o2_o10_pcu_sy_ID_1785                        1224              90.9100,98.3900,91.2000     25.8740,29.6910,28.4250      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.19                            str_m3_o2_o10_pcu_sy_ID_1786                        696               89.9700,98.0900,90.0400     25.8680,30.0160,28.3270      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.190                           str_m3_o2_o10_pcu_sy_ID_1787                        792               90.0900,98.0600,92.0500     25.8570,30.1330,28.5470      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.191                           str_m3_o2_o10_pcu_sy_ID_1788                        696               90.4200,98.9500,90.4800     25.7730,30.0110,28.4620      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.192                           str_m3_o2_o10_pcu_sy_ID_1789                        744               89.9800,98.0500,90.0800     25.9650,30.0170,28.3260      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.193                           str_m3_o2_o10_pcu_sy_ID_1790                        1056              90.3100,98.5200,89.7400     26.1390,29.8910,28.3100      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.194                           str_m3_o2_o10_pcu_sy_ID_1791                        696               89.4300,98.6600,90.1000     25.7780,29.9340,28.3310      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.195                           str_m3_o2_o10_pcu_sy_ID_1792                        792               89.3000,98.6000,90.0900     25.7710,29.8050,28.3310      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.196                           str_m3_o2_o10_pcu_sy_ID_1793                        696               87.1600,97.3900,91.8600     25.8840,29.9020,28.2760      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.197                           str_m3_o2_o10_pcu_sy_ID_1794                        1200              89.6600,97.6900,90.9400     25.6910,29.9770,28.3920      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.198                           str_m3_o2_o10_pcu_sy_ID_1795                        912               89.5000,97.8400,90.1500     25.8580,29.8730,28.3410      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.199                           str_m3_o2_o10_pcu_sy_ID_1796                        984               89.8600,97.4000,89.9400     25.7760,29.9540,28.4210      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.2                             str_m3_o2_o10_pcu_sy_ID_1797                        720               89.3100,98.6600,90.1200     25.7790,29.9830,28.3310      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.20                            str_m3_o2_o10_pcu_sy_ID_1798                        888               87.4400,97.5100,92.2200     25.7010,29.7760,28.5280      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.201                           str_m3_o2_o10_pcu_sy_ID_1799                        696               90.5100,99.0200,90.6100     25.7690,30.0040,28.4830      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.203                           str_m3_o2_o10_pcu_sy_ID_1800                        1032              90.2600,98.7600,91.3500     25.7050,29.8820,28.5420      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.206                           str_m3_o2_o10_pcu_sy_ID_1801                        888               91.3500,100.0900,93.3900    25.7100,29.9530,28.6230      1,1,1         O,C,Zn,H,Br,S,N     
str_m3_o2_o10_pcu_sym.21                            str_m3_o2_o10_pcu_sy_ID_1802                        1176              89.7200,97.9900,91.9900     25.7670,29.8660,28.6210      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.210                           str_m3_o2_o10_pcu_sy_ID_1803                        1080              90.0600,98.4200,89.5000     25.7040,29.9240,28.3330      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.211                           str_m3_o2_o10_pcu_sy_ID_1804                        840               90.5200,98.7500,90.0800     25.7580,29.9290,28.3020      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.214                           str_m3_o2_o10_pcu_sy_ID_1805                        936               90.0100,98.7800,89.9200     25.7400,30.0220,28.3160      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.216                           str_m3_o2_o10_pcu_sy_ID_1806                        744               90.0000,98.6300,90.0000     25.7710,30.0250,28.2980      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.218                           str_m3_o2_o10_pcu_sy_ID_1807                        768               89.9600,98.5400,89.9700     25.7740,30.0210,28.3400      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.22                            str_m3_o2_o10_pcu_sy_ID_1808                        792               89.7800,98.4800,90.2800     25.7680,30.0110,28.3980      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.220                           str_m3_o2_o10_pcu_sy_ID_1809                        1056              89.7200,98.6500,91.6800     25.9510,29.9410,28.5790      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.223                           str_m3_o2_o10_pcu_sy_ID_1810                        696               90.0000,98.6800,90.0100     25.7920,30.0230,28.2730      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.224                           str_m3_o2_o10_pcu_sy_ID_1811                        840               90.9200,99.0500,90.9900     26.0080,29.6110,28.4660      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.23                            str_m3_o2_o10_pcu_sy_ID_1812                        960               89.9200,98.6000,89.9600     25.7360,29.8530,28.3400      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.232                           str_m3_o2_o10_pcu_sy_ID_1813                        888               89.0600,98.0400,90.9100     25.7200,29.8360,28.5060      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.233                           str_m3_o2_o10_pcu_sy_ID_1814                        1080              88.9400,98.1700,90.8100     25.8380,29.8280,28.4270      1,1,1         O,C,Zn,F,H,N        
str_m3_o2_o10_pcu_sym.234                           str_m3_o2_o10_pcu_sy_ID_1815                        840               89.2300,98.4400,91.6600     25.7290,29.9270,28.5600      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.24                            str_m3_o2_o10_pcu_sy_ID_1816                        1128              88.5700,95.5200,91.5500     25.5610,29.8870,28.6690      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.245                           str_m3_o2_o10_pcu_sy_ID_1817                        696               89.4800,98.3100,90.7500     25.7630,29.9830,28.4900      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.25                            str_m3_o2_o10_pcu_sy_ID_1818                        816               91.4000,98.2700,93.3900     25.8670,29.8810,28.6550      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.251                           str_m3_o2_o10_pcu_sy_ID_1819                        840               91.3100,98.7600,90.7500     25.8360,29.6840,28.6130      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.26                            str_m3_o2_o10_pcu_sy_ID_1820                        960               89.9100,98.8300,89.9700     25.4520,29.7430,28.2190      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.27                            str_m3_o2_o10_pcu_sy_ID_1821                        840               89.6200,97.6400,90.8300     25.7850,29.7830,28.5820      1,1,1         O,C,Zn,H,Cl,N       
