MaterialsName                10.0kPa        100.0kPa       
str_m1_o10_o18_pcu_s_ID_308   0.0385         0.1149         
str_m1_o10_o18_pcu_s_ID_309   0.0658         0.0958         
str_m1_o10_o18_pcu_s_ID_310   0.0556         0.1619         
str_m1_o10_o18_pcu_s_ID_311   5.9531         7.9805         
str_m1_o10_o18_pcu_s_ID_312   0.0631         0.2764         
str_m1_o10_o18_pcu_s_ID_313   0.0610         0.1740         
str_m1_o10_o18_pcu_s_ID_314   0.0838         0.0646         
str_m1_o10_o18_pcu_s_ID_315   0.0130         0.0059         
str_m1_o10_o18_pcu_s_ID_316   0.0396         0.0445         
str_m1_o10_o18_pcu_s_ID_317   0.0098         0.0100         
str_m1_o10_o18_pcu_s_ID_318   0.0739         0.1118         
str_m1_o10_o18_pcu_s_ID_319   0.0522         0.1845         
str_m1_o10_o18_pcu_s_ID_320   0.0520         0.0942         
str_m1_o10_o18_pcu_s_ID_321   0.0638         0.1524         
str_m1_o10_o18_pcu_s_ID_322   0.0672         0.0949         
str_m1_o10_o18_pcu_s_ID_323   0.1425         0.1079         
str_m1_o10_o18_pcu_s_ID_324   0.0211         0.0639         
str_m1_o10_o18_pcu_s_ID_325   0.0615         0.0786         
str_m1_o10_o18_pcu_s_ID_326   0.0425         0.0729         
str_m1_o10_o18_pcu_s_ID_327   0.1595         0.5022         
str_m1_o10_o18_pcu_s_ID_328   0.0429         0.0184         
str_m1_o10_o18_pcu_s_ID_329   0.0141         1.3960         
str_m1_o10_o18_pcu_s_ID_330   0.1259         0.2333         
str_m1_o10_o18_pcu_s_ID_331   0.0735         0.1709         
str_m1_o10_o18_pcu_s_ID_332   0.0679         0.2805         
str_m1_o10_o18_pcu_s_ID_333   0.0551         0.0741         
str_m1_o10_o18_pcu_s_ID_334   0.0707         0.0915         
str_m1_o10_o18_pcu_s_ID_335   0.0746         0.1996         
str_m1_o10_o18_pcu_s_ID_336   0.0354         0.0541         
str_m1_o10_o18_pcu_s_ID_337   0.0626         0.3496         
str_m1_o10_o18_pcu_s_ID_338   0.0872         0.1004         
