MaterialsName                0.01kPa        
str_m1_o10_o16_pcu_s_ID_71    0.4813         
str_m1_o10_o16_pcu_s_ID_72    0.8888         
str_m1_o10_o16_pcu_s_ID_73    0.6064         
str_m1_o10_o16_pcu_s_ID_74    10.1009        
str_m1_o10_o16_pcu_s_ID_75    0.3459         
str_m1_o10_o16_pcu_s_ID_76    15.2838        
str_m1_o10_o16_pcu_s_ID_77    0.5632         
str_m1_o10_o16_pcu_s_ID_78    1.3623         
str_m1_o10_o16_pcu_s_ID_79    0.9738         
str_m1_o10_o16_pcu_s_ID_8     1.4617         
str_m1_o10_o16_pcu_s_ID_80    1.1882         
str_m1_o10_o16_pcu_s_ID_81    0.3230         
str_m1_o10_o16_pcu_s_ID_82    3.8355         
str_m1_o10_o16_pcu_s_ID_83    22.8926        
str_m1_o10_o16_pcu_s_ID_84    12.5891        
str_m1_o10_o16_pcu_s_ID_85    0.3852         
str_m1_o10_o16_pcu_s_ID_86    1.1105         
str_m1_o10_o16_pcu_s_ID_87    1.9935         
str_m1_o10_o16_pcu_s_ID_88    3.3912         
str_m1_o10_o16_pcu_s_ID_89    0.7767         
str_m1_o10_o16_pcu_s_ID_9     5.0953         
str_m1_o10_o16_pcu_s_ID_90    1.1902         
str_m1_o10_o16_pcu_s_ID_91    1.2371         
str_m1_o10_o16_pcu_s_ID_92    3.6968         
str_m1_o10_o16_pcu_s_ID_93    13.3690        
str_m1_o10_o16_pcu_s_ID_94    2.6255         
str_m1_o10_o16_pcu_s_ID_95    0.3447         
str_m1_o10_o16_pcu_s_ID_96    4.4589         
str_m1_o10_o16_pcu_s_ID_97    1.3210         
str_m1_o10_o16_pcu_s_ID_98    0.6299         
str_m1_o10_o16_pcu_s_ID_99    3.7228         
str_m1_o10_o18_pcu_s_ID_265   0.3527         
str_m1_o10_o18_pcu_s_ID_266   0.4302         
str_m1_o10_o18_pcu_s_ID_267   6.0809         
str_m1_o10_o18_pcu_s_ID_268   1.3186         
str_m1_o10_o18_pcu_s_ID_269   1.2399         
str_m1_o10_o18_pcu_s_ID_270   1.5634         
str_m1_o10_o18_pcu_s_ID_271   0.4544         
str_m1_o10_o18_pcu_s_ID_272   1.8940         
str_m1_o10_o18_pcu_s_ID_273   31.8408        
str_m1_o10_o18_pcu_s_ID_274   0.8138         
str_m1_o10_o18_pcu_s_ID_275   2.4186         
str_m1_o10_o18_pcu_s_ID_276   6.5356         
str_m1_o10_o18_pcu_s_ID_277   0.9195         
str_m1_o10_o18_pcu_s_ID_278   0.7229         
str_m1_o10_o18_pcu_s_ID_279   0.4194         
str_m1_o10_o18_pcu_s_ID_280   7.5170         
str_m1_o10_o18_pcu_s_ID_281   0.7197         
str_m1_o10_o18_pcu_s_ID_282   0.5806         
str_m1_o10_o18_pcu_s_ID_283   14.8523        
str_m1_o10_o18_pcu_s_ID_284   0.9591         
str_m1_o10_o18_pcu_s_ID_285   1.1644         
str_m1_o10_o18_pcu_s_ID_286   3.6985         
str_m1_o10_o18_pcu_s_ID_287   1.7873         
str_m1_o10_o18_pcu_s_ID_288   1.5932         
str_m1_o10_o18_pcu_s_ID_289   1.2323         
str_m1_o10_o18_pcu_s_ID_290   0.5042         
str_m1_o10_o18_pcu_s_ID_291   0.8713         
str_m1_o10_o18_pcu_s_ID_292   2.7425         
str_m1_o10_o18_pcu_s_ID_293   2.8716         
str_m1_o10_o18_pcu_s_ID_294   1.8452         
str_m1_o10_o18_pcu_s_ID_295   11.7298        
str_m1_o10_o18_pcu_s_ID_296   3.1894         
str_m1_o10_o18_pcu_s_ID_297   1.5293         
str_m1_o10_o18_pcu_s_ID_298   2.0601         
str_m1_o10_o18_pcu_s_ID_299   4.5455         
str_m1_o10_o18_pcu_s_ID_300   2.0354         
str_m1_o10_o18_pcu_s_ID_301   41.2836        
str_m1_o10_o18_pcu_s_ID_302   2.5131         
str_m1_o10_o18_pcu_s_ID_303   0.4343         
str_m1_o10_o18_pcu_s_ID_304   0.7317         
str_m1_o10_o18_pcu_s_ID_305   2.0795         
str_m1_o10_o18_pcu_s_ID_306   18.9352        
str_m1_o10_o18_pcu_s_ID_307   0.6244         
str_m1_o10_o18_pcu_s_ID_308   1.5678         
str_m1_o10_o18_pcu_s_ID_309   0.5878         
str_m1_o10_o18_pcu_s_ID_310   2.3226         
str_m1_o10_o18_pcu_s_ID_311   51.8013        
str_m1_o10_o18_pcu_s_ID_312   1.6065         
str_m1_o10_o18_pcu_s_ID_313   0.7436         
str_m1_o10_o18_pcu_s_ID_314   1.5387         
str_m1_o10_o18_pcu_s_ID_315   5.9360         
str_m1_o10_o18_pcu_s_ID_316   9.8612         
str_m1_o10_o18_pcu_s_ID_317   4.8250         
str_m1_o10_o18_pcu_s_ID_318   1.0796         
str_m1_o10_o18_pcu_s_ID_319   0.6358         
str_m1_o10_o18_pcu_s_ID_320   3.5548         
str_m1_o10_o18_pcu_s_ID_321   1.8410         
str_m1_o10_o18_pcu_s_ID_322   3.1580         
str_m1_o10_o18_pcu_s_ID_323   0.9079         
str_m1_o10_o18_pcu_s_ID_324   13.0357        
str_m1_o10_o18_pcu_s_ID_325   1.3258         
str_m1_o10_o18_pcu_s_ID_326   1.0468         
str_m1_o10_o18_pcu_s_ID_327   16.5597        
str_m1_o10_o18_pcu_s_ID_328   11.2816        
str_m1_o10_o18_pcu_s_ID_329   36.4919        
str_m1_o10_o18_pcu_s_ID_330   2.6223         
