MaterialsName                10.0kPa        100.0kPa       
str_m2_o10_o17_pcu_s_ID_199   0.6216         3.7301         
str_m2_o10_o17_pcu_s_ID_200   20.2832        19.7861        
str_m2_o10_o17_pcu_s_ID_201   9.5253         8.0000         
str_m2_o10_o17_pcu_s_ID_202   9.0000         9.0000         
str_m2_o10_o17_pcu_s_ID_203   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_204   27.4977        29.7119        
str_m2_o10_o17_pcu_s_ID_205   18.0000        17.7549        
str_m2_o10_o17_pcu_s_ID_206   35.6659        39.2346        
str_m2_o10_o17_pcu_s_ID_207   0.0051         0.1234         
str_m2_o10_o17_pcu_s_ID_208   35.9325        36.0000        
str_m2_o10_o17_pcu_s_ID_209   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_210   13.9051        14.0000        
str_m2_o10_o17_pcu_s_ID_211   34.6422        35.9743        
str_m2_o10_o17_pcu_s_ID_212   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_213   19.0000        22.5693        
str_m2_o10_o17_pcu_s_ID_214   20.9128        21.7707        
str_m2_o10_o17_pcu_s_ID_215   18.0131        18.0135        
str_m2_o10_o17_pcu_s_ID_216   14.5201        13.2712        
str_m2_o10_o17_pcu_s_ID_217   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_218   8.0496         8.6102         
str_m2_o10_o17_pcu_s_ID_219   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_220   0.0001         0.0009         
str_m2_o10_o17_pcu_s_ID_221   27.9113        24.5706        
str_m2_o10_o17_pcu_s_ID_222   9.7159         8.4416         
str_m2_o10_o17_pcu_s_ID_223   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_224   16.7738        18.0015        
str_m2_o10_o17_pcu_s_ID_225   1.4238         8.3938         
str_m2_o10_o17_pcu_s_ID_226   17.1833        12.0000        
str_m2_o10_o17_pcu_s_ID_227   20.0252        24.3356        
str_m2_o10_o17_pcu_s_ID_228   35.0511        34.2256        
str_m2_o10_o17_pcu_s_ID_229   27.1033        28.4693        
str_m2_o10_o17_pcu_s_ID_230   16.0001        9.8837         
str_m2_o10_o17_pcu_s_ID_231   21.3796        22.6406        
str_m2_o10_o17_pcu_s_ID_232   17.7743        18.1726        
str_m2_o10_o17_pcu_s_ID_233   17.9617        15.9468        
str_m2_o10_o17_pcu_s_ID_234   12.0286        10.5684        
str_m2_o10_o17_pcu_s_ID_235   13.9869        8.0000         
str_m2_o10_o17_pcu_s_ID_236   14.2349        14.0127        
str_m2_o10_o17_pcu_s_ID_237   17.9545        18.0000        
str_m2_o10_o17_pcu_s_ID_238   32.8145        35.0000        
str_m2_o10_o17_pcu_s_ID_239   17.6882        16.8342        
str_m2_o10_o17_pcu_s_ID_240   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_241   2.5337         6.4993         
str_m2_o10_o17_pcu_s_ID_242   16.8419        8.9816         
str_m2_o10_o17_pcu_s_ID_243   17.9275        17.8657        
str_m2_o10_o17_pcu_s_ID_244   18.0000        14.0205        
str_m2_o10_o17_pcu_s_ID_245   34.4913        36.0000        
str_m2_o10_o17_pcu_s_ID_246   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_247   0.0087         0.0338         
str_m2_o10_o17_pcu_s_ID_248   17.7051        11.8101        
str_m2_o10_o17_pcu_s_ID_249   0.2202         1.6773         
str_m2_o10_o17_pcu_s_ID_250   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_251   6.4928         12.2148        
str_m2_o10_o17_pcu_s_ID_252   12.2060        8.5337         
str_m2_o10_o17_pcu_s_ID_253   0.0001         0.0001         
str_m2_o10_o17_pcu_s_ID_254   33.0318        33.5478        
str_m2_o10_o17_pcu_s_ID_255   34.8638        36.9922        
str_m2_o10_o17_pcu_s_ID_256   18.0000        15.6276        
str_m2_o10_o17_pcu_s_ID_257   18.0000        11.4542        
str_m2_o10_o17_pcu_s_ID_258   27.0337        30.2905        
str_m2_o10_o17_pcu_s_ID_259   4.8816         5.4819         
str_m2_o10_o17_pcu_s_ID_260   18.0000        12.4522        
str_m2_o10_o17_pcu_s_ID_261   17.3630        14.0619        
str_m2_o10_o17_pcu_s_ID_262   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_263   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_264   9.7277         13.3338        
str_m2_o10_o17_pcu_s_ID_265   14.6491        13.0000        
str_m2_o10_o17_pcu_s_ID_266   22.6933        24.5990        
str_m2_o10_o17_pcu_s_ID_267   18.0000        17.9658        
str_m2_o10_o17_pcu_s_ID_268   18.6633        17.0214        
str_m2_o10_o17_pcu_s_ID_269   16.8913        10.4802        
str_m2_o10_o17_pcu_s_ID_270   0.7356         5.5588         
str_m2_o10_o17_pcu_s_ID_271   12.2794        18.0000        
str_m2_o10_o17_pcu_s_ID_272   17.2694        13.8781        
str_m2_o10_o17_pcu_s_ID_273   16.8736        11.4352        
str_m2_o10_o17_pcu_s_ID_274   18.0002        16.4180        
str_m2_o10_o17_pcu_s_ID_275   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_276   13.8993        12.6695        
str_m2_o10_o17_pcu_s_ID_277   11.0000        9.0000         
str_m2_o10_o17_pcu_s_ID_278   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_279   17.3396        15.4059        
str_m2_o10_o17_pcu_s_ID_280   18.0000        17.0000        
str_m2_o10_o17_pcu_s_ID_281   18.4279        23.1557        
str_m2_o10_o17_pcu_s_ID_282   15.6430        13.6137        
str_m2_o10_o17_pcu_s_ID_283   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_284   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_285   18.1286        20.8272        
str_m2_o10_o17_pcu_s_ID_286   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_287   18.0000        14.8710        
str_m2_o10_o17_pcu_s_ID_288   2.0000         2.0001         
str_m2_o10_o17_pcu_s_ID_289   38.1601        45.3417        
str_m2_o10_o17_pcu_s_ID_290   35.8675        36.0000        
