MaterialsName                 9.99kPa        
str_m2_o10_o16_pcu_s_ID_96    -84.7342       
str_m2_o10_o16_pcu_s_ID_97    -59.3089       
str_m2_o10_o16_pcu_s_ID_98    -64.6731       
str_m2_o10_o16_pcu_s_ID_99    0.0000         
str_m2_o10_o17_pcu_s_ID_197   -83482.0339    
str_m2_o10_o17_pcu_s_ID_198   -63.6258       
str_m2_o10_o17_pcu_s_ID_199   -45.3329       
str_m2_o10_o17_pcu_s_ID_200   -73.4591       
str_m2_o10_o17_pcu_s_ID_201   -73.6390       
str_m2_o10_o17_pcu_s_ID_202   -85.8230       
str_m2_o10_o17_pcu_s_ID_203   0.0000         
str_m2_o10_o17_pcu_s_ID_204   -65.8147       
str_m2_o10_o17_pcu_s_ID_205   -73.4749       
str_m2_o10_o17_pcu_s_ID_206   -63.7486       
str_m2_o10_o17_pcu_s_ID_207   -4.0894        
str_m2_o10_o17_pcu_s_ID_208   -64.5946       
str_m2_o10_o17_pcu_s_ID_209   0.0000         
str_m2_o10_o17_pcu_s_ID_210   -78.3658       
str_m2_o10_o17_pcu_s_ID_211   -58.7014       
str_m2_o10_o17_pcu_s_ID_212   0.0000         
str_m2_o10_o17_pcu_s_ID_213   -73.5679       
str_m2_o10_o17_pcu_s_ID_214   -63.2649       
str_m2_o10_o17_pcu_s_ID_215   -64.8698       
str_m2_o10_o17_pcu_s_ID_216   -57.0230       
str_m2_o10_o17_pcu_s_ID_217   0.0000         
str_m2_o10_o17_pcu_s_ID_218   -75.3998       
str_m2_o10_o17_pcu_s_ID_219   0.0000         
str_m2_o10_o17_pcu_s_ID_220   0.0000         
str_m2_o10_o17_pcu_s_ID_221   -63.3291       
str_m2_o10_o17_pcu_s_ID_222   -63.8982       
str_m2_o10_o17_pcu_s_ID_223   0.0000         
str_m2_o10_o17_pcu_s_ID_224   -56.5682       
str_m2_o10_o17_pcu_s_ID_225   -48.6528       
str_m2_o10_o17_pcu_s_ID_226   -84.8755       
str_m2_o10_o17_pcu_s_ID_227   -68.3077       
str_m2_o10_o17_pcu_s_ID_228   -62.6999       
str_m2_o10_o17_pcu_s_ID_229   -65.4931       
str_m2_o10_o17_pcu_s_ID_230   -67.4352       
str_m2_o10_o17_pcu_s_ID_231   -64.1111       
str_m2_o10_o17_pcu_s_ID_232   -62.6750       
str_m2_o10_o17_pcu_s_ID_233   -65.2289       
str_m2_o10_o17_pcu_s_ID_234   -101.4448      
str_m2_o10_o17_pcu_s_ID_235   -81.5773       
str_m2_o10_o17_pcu_s_ID_236   -78.9785       
str_m2_o10_o17_pcu_s_ID_237   -63.3742       
str_m2_o10_o17_pcu_s_ID_238   -65.7817       
str_m2_o10_o17_pcu_s_ID_239   -59.9203       
str_m2_o10_o17_pcu_s_ID_240   0.0000         
str_m2_o10_o17_pcu_s_ID_241   -50.4854       
str_m2_o10_o17_pcu_s_ID_242   -72.6586       
str_m2_o10_o17_pcu_s_ID_243   -58.9483       
str_m2_o10_o17_pcu_s_ID_244   -62.7376       
str_m2_o10_o17_pcu_s_ID_245   -61.8397       
str_m2_o10_o17_pcu_s_ID_246   0.0000         
str_m2_o10_o17_pcu_s_ID_247   -2.3321        
str_m2_o10_o17_pcu_s_ID_248   -82.9973       
str_m2_o10_o17_pcu_s_ID_249   -38.2362       
str_m2_o10_o17_pcu_s_ID_250   0.0000         
str_m2_o10_o17_pcu_s_ID_251   -52.7342       
str_m2_o10_o17_pcu_s_ID_252   -61.4949       
str_m2_o10_o17_pcu_s_ID_253   0.0000         
str_m2_o10_o17_pcu_s_ID_254   -60.8378       
str_m2_o10_o17_pcu_s_ID_255   -59.8912       
str_m2_o10_o17_pcu_s_ID_256   -76.6942       
str_m2_o10_o17_pcu_s_ID_257   -64.7476       
str_m2_o10_o17_pcu_s_ID_258   -64.7145       
str_m2_o10_o17_pcu_s_ID_259   -55.7211       
str_m2_o10_o17_pcu_s_ID_260   -63.7207       
str_m2_o10_o17_pcu_s_ID_261   -69.5486       
str_m2_o10_o17_pcu_s_ID_262   0.0000         
str_m2_o10_o17_pcu_s_ID_263   0.0000         
str_m2_o10_o17_pcu_s_ID_264   -56.6326       
str_m2_o10_o17_pcu_s_ID_265   -70.5180       
str_m2_o10_o17_pcu_s_ID_266   -68.6734       
str_m2_o10_o17_pcu_s_ID_267   -63.7162       
str_m2_o10_o17_pcu_s_ID_268   -61.4656       
str_m2_o10_o17_pcu_s_ID_269   -67.7286       
str_m2_o10_o17_pcu_s_ID_270   -45.1717       
str_m2_o10_o17_pcu_s_ID_271   -55.2878       
str_m2_o10_o17_pcu_s_ID_272   -85.6812       
str_m2_o10_o17_pcu_s_ID_273   -72.7379       
str_m2_o10_o17_pcu_s_ID_274   -67.9126       
str_m2_o10_o17_pcu_s_ID_275   0.0000         
str_m2_o10_o17_pcu_s_ID_276   -94.8631       
