MaterialsName                 9.99kPa        99.9kPa        
str_m3_o10_o17_pcu_s_ID_338   -46.9882       -51.5368       
str_m3_o10_o17_pcu_s_ID_339   -61.1484       -59.5739       
str_m3_o10_o17_pcu_s_ID_340   -60.7481       -61.0154       
str_m3_o10_o17_pcu_s_ID_341   -64.1400       -63.9861       
str_m3_o10_o17_pcu_s_ID_342   -57.1688       -57.3891       
str_m3_o10_o17_pcu_s_ID_343   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_344   -62.2492       -62.3669       
str_m3_o10_o17_pcu_s_ID_345   -65.0478       -65.0113       
str_m3_o10_o17_pcu_s_ID_346   -90.4644       -88.5799       
str_m3_o10_o17_pcu_s_ID_347   -62.3793       -62.2124       
str_m3_o10_o17_pcu_s_ID_348   -78.6026       -78.6127       
str_m3_o10_o17_pcu_s_ID_349   -65.1044       -65.2448       
str_m3_o10_o17_pcu_s_ID_350   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_351   -61.5962       -62.7763       
str_m3_o10_o17_pcu_s_ID_352   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_353   -67.3346       -66.6627       
str_m3_o10_o17_pcu_s_ID_354   -61.8611       -63.0541       
str_m3_o10_o17_pcu_s_ID_355   -83.0852       -83.0093       
str_m3_o10_o17_pcu_s_ID_356   -55.8597       -56.6821       
str_m3_o10_o17_pcu_s_ID_357   -63.9448       -64.3041       
str_m3_o10_o17_pcu_s_ID_358   -62.8062       -62.4095       
str_m3_o10_o17_pcu_s_ID_359   -69.9690       -67.8772       
str_m3_o10_o18_pcu_s_ID_360   -59.3870       -59.7884       
str_m3_o10_o18_pcu_s_ID_361   -61.4376       -59.6423       
str_m3_o10_o18_pcu_s_ID_362   -0.4005        -2.2365        
str_m3_o10_o18_pcu_s_ID_363   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_364   -58.6652       -58.9133       
str_m3_o10_o18_pcu_s_ID_365   -63.7037       -63.5365       
str_m3_o10_o18_pcu_s_ID_366   -1.1074        -1.7681        
str_m3_o10_o18_pcu_s_ID_367   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_368   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_369   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_370   0.0000         -0.4645        
str_m3_o10_o18_pcu_s_ID_371   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_372   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_373   -61.8435       -62.0422       
str_m3_o10_o18_pcu_s_ID_374   -55.7903       -55.6998       
str_m3_o10_o18_pcu_s_ID_375   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_376   -50.8639       -53.4611       
str_m3_o10_o18_pcu_s_ID_377   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_378   -39.1175       -55.8602       
str_m3_o10_o18_pcu_s_ID_379   -57.7804       -58.2783       
str_m3_o10_o18_pcu_s_ID_380   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_381   -59.4471       -59.5029       
str_m3_o10_o18_pcu_s_ID_382   -66.2293       -63.9517       
str_m3_o10_o18_pcu_s_ID_383   -6.7393        -35.2857       
str_m3_o10_o18_pcu_s_ID_384   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_385   -58.2146       -57.4770       
str_m3_o10_o18_pcu_s_ID_386   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_387   -65.5529       -65.3837       
str_m3_o10_o18_pcu_s_ID_388   -67.2189       -66.8657       
str_m3_o10_o18_pcu_s_ID_389   -49.7979       -54.5300       
str_m3_o10_o18_pcu_s_ID_390   -59.3040       -59.4882       
str_m3_o10_o18_pcu_s_ID_391   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_392   -57.5928       -58.0789       
str_m3_o10_o18_pcu_s_ID_393   -66.2499       -66.2214       
str_m3_o10_o18_pcu_s_ID_394   -92.2044       -78.6933       
str_m3_o10_o18_pcu_s_ID_395   -61.2482       -61.4479       
str_m3_o10_o18_pcu_s_ID_396   -55.0470       -54.1003       
str_m3_o10_o18_pcu_s_ID_397   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_398   -63.9297       -64.0829       
str_m3_o10_o18_pcu_s_ID_399   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_400   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_401   0.0000         -1.2328        
str_m3_o10_o18_pcu_s_ID_402   -52.4511       -57.3716       
