MaterialsName                10.0kPa        
str_m1_o10_o18_pcu_s_ID_404   119.4673       
str_m1_o10_o18_pcu_s_ID_405   88.8240        
str_m1_o10_o18_pcu_s_ID_406   89.8582        
str_m1_o10_o18_pcu_s_ID_407   104.1090       
str_m1_o10_o18_pcu_s_ID_408   64.1301        
str_m1_o10_o18_pcu_s_ID_409   35.7681        
str_m1_o10_o18_pcu_s_ID_410   93.2190        
str_m1_o10_o18_pcu_s_ID_411   129.3583       
str_m1_o10_o18_pcu_s_ID_412   106.2759       
str_m1_o10_o18_pcu_s_ID_413   19.1723        
str_m1_o10_o18_pcu_s_ID_414   80.9536        
str_m1_o10_o18_pcu_s_ID_415   129.6409       
str_m1_o10_o18_pcu_s_ID_416   124.7696       
str_m1_o10_o18_pcu_s_ID_417   57.4677        
str_m1_o10_o18_pcu_s_ID_418   85.7222        
str_m1_o10_o18_pcu_s_ID_419   126.2245       
str_m1_o10_o18_pcu_s_ID_420   103.7653       
str_m1_o10_o18_pcu_s_ID_421   108.9076       
str_m1_o10_o18_pcu_s_ID_422   72.9439        
str_m1_o10_o18_pcu_s_ID_423   110.3220       
str_m1_o10_o18_pcu_s_ID_424   76.4978        
str_m1_o10_o18_pcu_s_ID_425   95.8856        
str_m1_o10_o18_pcu_s_ID_426   131.6875       
str_m1_o10_o18_pcu_s_ID_427   105.1820       
str_m1_o10_o18_pcu_s_ID_428   103.3852       
str_m1_o10_o18_pcu_s_ID_429   133.0919       
str_m1_o10_o18_pcu_s_ID_430   125.9382       
str_m1_o10_o18_pcu_s_ID_431   118.3402       
str_m1_o10_o18_pcu_s_ID_432   117.5944       
str_m1_o10_o18_pcu_s_ID_433   54.1220        
str_m1_o10_o18_pcu_s_ID_434   98.9641        
str_m1_o10_o18_pcu_s_ID_435   110.8236       
str_m1_o10_o18_pcu_s_ID_436   110.3470       
str_m1_o10_o18_pcu_s_ID_437   71.9943        
str_m1_o10_o18_pcu_s_ID_438   107.4137       
str_m1_o10_o18_pcu_s_ID_439   99.9121        
str_m1_o10_o18_pcu_s_ID_440   99.6855        
str_m1_o10_o18_pcu_s_ID_441   105.7785       
str_m1_o10_o18_pcu_s_ID_442   110.7383       
str_m1_o10_o18_pcu_s_ID_443   99.2184        
str_m1_o10_o18_pcu_s_ID_444   129.1268       
str_m1_o10_o18_pcu_s_ID_445   128.2157       
str_m1_o10_o18_pcu_s_ID_446   47.5770        
str_m1_o10_o18_pcu_s_ID_447   79.9398        
str_m1_o10_o18_pcu_s_ID_448   95.8725        
str_m1_o10_o18_pcu_s_ID_449   120.7079       
str_m1_o10_o18_pcu_s_ID_450   117.6913       
str_m1_o10_o18_pcu_s_ID_451   51.1853        
str_m1_o10_o18_pcu_s_ID_452   42.5218        
str_m1_o10_o18_pcu_s_ID_453   127.5695       
str_m1_o10_o18_pcu_s_ID_454   122.7349       
str_m1_o10_o18_pcu_s_ID_455   97.1810        
str_m1_o10_o18_pcu_s_ID_456   65.2721        
str_m1_o10_o18_pcu_s_ID_457   90.6071        
str_m1_o10_o18_pcu_s_ID_458   118.5775       
str_m1_o10_o18_pcu_s_ID_459   121.7873       
str_m1_o10_o18_pcu_s_ID_460   77.0752        
str_m1_o10_o18_pcu_s_ID_461   130.4126       
str_m1_o10_o18_pcu_s_ID_462   129.1757       
str_m1_o10_o18_pcu_s_ID_463   107.3062       
str_m1_o10_o18_pcu_s_ID_464   58.2291        
str_m1_o10_o18_pcu_s_ID_465   90.7551        
str_m1_o10_o18_pcu_s_ID_466   115.1050       
str_m1_o10_o18_pcu_s_ID_467   87.7810        
str_m1_o10_o18_pcu_s_ID_468   106.2684       
str_m1_o10_o18_pcu_s_ID_469   123.1912       
str_m1_o10_o18_pcu_s_ID_470   116.8391       
str_m1_o10_o18_pcu_s_ID_471   80.8007        
str_m1_o10_o18_pcu_s_ID_472   76.0377        
